Объект1_Бинарный,Объект1_Форма,Объект1_Направление,Объект1_Угол,Объект2_Бинарный,Объект2_Форма,Объект2_Направление,Объект2_Угол,Коллизия
0,Сфера,Вперед,304.3462043161507,1,Сфера,Назад,274.1226618853427,Нет
1,Пирамида,Назад,153.04761976549682,0,Куб,Право,338.09407868019025,Нет
0,Пирамида,Право,125.91560571957997,0,Сфера,Вперед,300.69841069684264,Да
0,Сфера,Лево,247.68748490494903,1,Куб,Вперед,80.91763168234036,Нет
1,Сфера,Право,344.3871906540551,1,Сфера,Назад,257.1614316713268,Нет
1,Куб,Вперед,240.17364643169904,0,Пирамида,Лево,189.71128511699084,Да
0,Куб,Лево,297.91620300414166,0,Куб,Назад,111.83864390676193,Да
0,Пирамида,Право,93.56427163678875,0,Пирамида,Лево,169.87193311244903,Да
0,Пирамида,Вперед,318.2881125708532,0,Пирамида,Назад,210.15841011497366,Нет
0,Сфера,Вперед,200.27375974701442,0,Куб,Вперед,20.98610503723846,Да
0,Пирамида,Лево,114.23957266374926,0,Пирамида,Вперед,302.65392878526836,Да
0,Пирамида,Вперед,299.5744919754055,0,Куб,Право,135.8750917100881,Нет
1,Пирамида,Право,209.90181127056692,0,Куб,Право,174.628882111846,Да
0,Пирамида,Право,274.60130168679405,1,Куб,Вперед,254.99154690527655,Да
0,Пирамида,Лево,328.46929758765947,0,Куб,Вперед,144.7814953505605,Нет
1,Сфера,Назад,282.9829630932595,1,Пирамида,Право,105.66617157022134,Да
0,Пирамида,Назад,48.29984223649246,0,Сфера,Вперед,255.4993984467251,Да
1,Пирамида,Вперед,4.986133358026912,0,Пирамида,Право,106.92047194039598,Да
1,Пирамида,Лево,80.45309652545255,0,Пирамида,Право,308.674018857524,Да
0,Куб,Вперед,175.7512520151874,1,Сфера,Вперед,343.883674590467,Нет
0,Куб,Вперед,249.66006090612376,1,Куб,Вперед,57.62924462666193,Да
1,Пирамида,Право,57.55548257116566,1,Куб,Назад,109.04063965169601,Нет
1,Сфера,Вперед,75.57973626361037,1,Пирамида,Вперед,4.472861235119701,Нет
0,Куб,Лево,19.426438437384963,0,Сфера,Лево,37.12708495819746,Нет
0,Сфера,Право,117.46228678061559,0,Куб,Лево,286.22978993913773,Нет
1,Пирамида,Лево,351.2817908554804,1,Пирамида,Лево,119.69148298879958,Нет
1,Сфера,Лево,238.6852520950916,0,Сфера,Назад,354.45984971558926,Да
0,Сфера,Вперед,277.42904990564307,1,Куб,Право,202.74845064796202,Нет
1,Сфера,Вперед,349.8410522344532,1,Пирамида,Право,34.31664461177907,Да
1,Сфера,Право,314.89227026346384,0,Сфера,Право,266.3036853649481,Да
0,Куб,Вперед,153.66222143167616,1,Сфера,Лево,337.4951337494269,Да
0,Сфера,Вперед,154.6218148622835,1,Сфера,Лево,286.8690649467206,Нет
0,Сфера,Назад,53.83128672893685,1,Сфера,Право,359.49014236818647,Нет
0,Сфера,Лево,144.26990048657268,1,Куб,Вперед,303.8575972581482,Нет
1,Куб,Назад,286.3780992082539,1,Пирамида,Право,347.60962161856236,Да
0,Сфера,Назад,90.87175205583887,0,Куб,Вперед,252.7263547031764,Нет
0,Сфера,Лево,233.06470831798873,1,Куб,Право,289.55893632512465,Нет
0,Пирамида,Лево,242.99822574956775,1,Куб,Лево,27.12118943632808,Да
1,Пирамида,Лево,281.30273276989766,0,Пирамида,Вперед,111.43108272568949,Да
0,Куб,Лево,276.91590058396446,1,Куб,Вперед,62.40994629335758,Нет
0,Пирамида,Лево,321.9068519561574,1,Пирамида,Назад,303.4967084230683,Да
1,Пирамида,Право,151.6730499000708,0,Пирамида,Право,301.6254895569012,Да
1,Пирамида,Вперед,195.89311390746843,1,Куб,Вперед,54.037314495148856,Да
1,Сфера,Право,252.94767302704722,0,Пирамида,Вперед,284.59485781614933,Нет
0,Пирамида,Вперед,109.07845260433194,1,Сфера,Назад,151.14197799622784,Нет
0,Сфера,Право,104.24543721363169,1,Сфера,Лево,331.46760904291017,Да
0,Сфера,Право,264.11851249629433,0,Куб,Право,109.74363651608476,Да
1,Пирамида,Право,200.55400192332195,0,Куб,Назад,215.24155432853826,Да
0,Сфера,Лево,356.4000781011878,1,Пирамида,Право,212.59739503296854,Да
1,Куб,Лево,59.852993946210475,0,Пирамида,Вперед,196.85916884085427,Нет
0,Пирамида,Лево,346.4287250580481,1,Куб,Право,298.9975568544321,Да
0,Пирамида,Право,225.64262202794396,1,Пирамида,Назад,112.58966492662363,Да
1,Пирамида,Вперед,301.0735623485649,1,Пирамида,Вперед,166.98480063210133,Нет
0,Пирамида,Лево,111.04714016832662,1,Куб,Вперед,336.3241002297068,Нет
0,Сфера,Назад,246.58314243142948,0,Сфера,Лево,37.00684078754761,Да
0,Сфера,Право,357.58325722615206,0,Пирамида,Назад,252.5973546251885,Да
1,Пирамида,Вперед,288.76402958222866,1,Куб,Вперед,166.0481584738211,Да
0,Сфера,Право,117.17798815483087,0,Пирамида,Право,124.1316862567524,Да
1,Пирамида,Лево,171.47133295004429,0,Сфера,Вперед,20.838097860148007,Нет
0,Пирамида,Лево,13.71550303664642,1,Пирамида,Вперед,306.8994853432149,Нет
0,Куб,Назад,264.2491796175925,0,Пирамида,Назад,308.2219897951828,Нет
1,Сфера,Вперед,137.7401669441968,1,Сфера,Право,29.378370203130565,Да
1,Куб,Вперед,84.56557637042827,0,Куб,Лево,161.5890864543969,Нет
1,Сфера,Право,201.26785994594556,0,Сфера,Вперед,62.12502526092475,Да
1,Куб,Назад,22.916550806026756,0,Куб,Назад,287.8702237450411,Нет
0,Сфера,Вперед,350.55824791463317,1,Пирамида,Право,303.46630596606695,Да
0,Сфера,Право,167.44631125742106,1,Пирамида,Назад,134.082987682803,Да
1,Сфера,Назад,268.41144464293086,0,Куб,Лево,254.88533281925916,Да
0,Куб,Право,351.3984723467508,0,Пирамида,Вперед,55.44692286135179,Нет
1,Сфера,Вперед,237.1720603001232,1,Пирамида,Назад,88.70053844387604,Да
0,Сфера,Назад,193.26390526726797,0,Сфера,Лево,100.29249043155625,Да
1,Сфера,Лево,238.95972652235824,1,Пирамида,Лево,18.86089805805154,Да
0,Сфера,Право,10.855490167265307,0,Пирамида,Вперед,6.482827930502735,Нет
1,Пирамида,Право,49.58824720942497,1,Пирамида,Назад,114.56063125235201,Да
0,Сфера,Право,100.67419306403482,0,Пирамида,Вперед,271.4704982304104,Да
1,Сфера,Право,229.60658416532735,1,Куб,Лево,64.40916818209095,Да
0,Пирамида,Вперед,123.39413242502278,1,Пирамида,Назад,113.66439182710931,Да
0,Сфера,Право,103.24507758564096,0,Пирамида,Лево,61.60377418922167,Да
0,Куб,Вперед,10.58288095247503,1,Куб,Назад,334.88596388408394,Да
1,Пирамида,Назад,15.088688448279669,1,Куб,Вперед,114.35903490310548,Нет
0,Пирамида,Назад,106.10554653026512,0,Сфера,Вперед,19.22928940758865,Да
1,Пирамида,Право,131.72170095381122,0,Сфера,Право,223.2940054527565,Да
0,Пирамида,Право,88.07596499744065,1,Куб,Вперед,71.70762786960677,Нет
1,Сфера,Лево,122.41794017050867,0,Сфера,Лево,43.06598624375106,Нет
0,Сфера,Вперед,252.33313938384555,0,Куб,Назад,192.1999307371469,Нет
1,Куб,Назад,48.68837936689096,0,Куб,Право,83.12273046617501,Нет
0,Пирамида,Право,84.32459304257567,0,Сфера,Лево,336.81704048055104,Нет
0,Пирамида,Назад,66.70187091224017,1,Куб,Право,252.09684391697706,Нет
1,Сфера,Лево,23.73198204087221,0,Куб,Лево,73.53121646375654,Нет
1,Пирамида,Вперед,131.40758139345994,0,Пирамида,Назад,329.87570006985015,Да
0,Куб,Вперед,177.14381822472572,0,Куб,Лево,357.9006268247343,Да
0,Пирамида,Лево,215.90712263208636,1,Сфера,Назад,61.67808651281314,Нет
1,Куб,Назад,73.92747857610073,0,Куб,Лево,259.09314960847627,Нет
0,Пирамида,Назад,306.5136092816114,0,Пирамида,Вперед,177.48634398004276,Нет
1,Куб,Назад,128.058462093416,1,Сфера,Право,320.9627369479962,Да
0,Сфера,Право,72.98242674697642,0,Пирамида,Назад,41.85795804051963,Нет
0,Сфера,Лево,92.35194897692782,0,Сфера,Лево,283.2393342842872,Да
0,Куб,Назад,276.05350545398755,0,Сфера,Право,113.46061882187684,Нет
0,Куб,Лево,308.14421515494297,0,Пирамида,Назад,14.005336252316972,Нет
1,Сфера,Назад,35.67671923062185,1,Сфера,Право,131.30952021551872,Да
0,Сфера,Лево,264.02020084198284,1,Сфера,Лево,154.18842447094053,Да
0,Пирамида,Вперед,19.052766240684814,0,Куб,Право,339.68572340841575,Нет
1,Сфера,Лево,328.5502161634294,0,Пирамида,Назад,244.12746155864892,Нет
1,Куб,Право,339.82384692887774,1,Пирамида,Право,161.62811573257042,Да
0,Куб,Лево,204.51800208964144,0,Пирамида,Вперед,277.2268143641626,Да
0,Сфера,Назад,21.562981888137127,1,Сфера,Вперед,114.76417676543593,Да
1,Куб,Назад,319.72444763182364,0,Сфера,Лево,64.11100794706043,Да
0,Сфера,Назад,297.5843603405587,0,Куб,Право,243.61791559945752,Да
0,Куб,Вперед,146.7586518945553,0,Сфера,Назад,249.50236395722044,Да
1,Пирамида,Вперед,180.0041545957132,1,Куб,Право,94.49095380644918,Да
0,Сфера,Вперед,34.023380194307585,0,Пирамида,Право,250.40897164514885,Да
0,Куб,Лево,240.4449687035243,0,Куб,Вперед,126.5838106778704,Нет
1,Куб,Лево,211.51111649150283,0,Пирамида,Лево,141.92673737238815,Да
0,Пирамида,Назад,115.0997579825197,0,Пирамида,Право,95.59779665067728,Да
0,Куб,Лево,50.497828900806915,0,Пирамида,Назад,285.5961713126635,Нет
0,Сфера,Назад,250.52145835094925,1,Куб,Назад,151.1062186531258,Нет
1,Куб,Назад,131.97720524765398,0,Куб,Вперед,244.7097971871694,Да
0,Куб,Право,156.38777936670672,0,Сфера,Лево,41.86857929598892,Нет
1,Сфера,Лево,335.01352545362516,0,Куб,Вперед,291.74449739579836,Нет
0,Сфера,Вперед,134.2235596253054,0,Куб,Право,233.75109883120217,Нет
0,Куб,Назад,345.8730475579239,1,Пирамида,Вперед,58.43682714118128,Да
1,Сфера,Лево,185.17650055538007,0,Сфера,Вперед,219.5500135923225,Да
0,Пирамида,Вперед,0.06939026138114368,1,Пирамида,Назад,215.04773874428784,Нет
0,Куб,Назад,21.617485306615023,1,Пирамида,Вперед,347.16933533333514,Да
1,Пирамида,Назад,325.83732091672687,1,Пирамида,Назад,33.13392030667358,Нет
1,Сфера,Назад,107.29186200150986,1,Сфера,Право,327.7995426155905,Да
1,Пирамида,Право,288.58238723936756,1,Сфера,Лево,176.66614767344626,Нет
1,Сфера,Вперед,185.9798604799676,0,Куб,Лево,322.44274329800976,Нет
1,Сфера,Лево,172.68714728950002,0,Пирамида,Право,152.16757169715794,Нет
1,Куб,Лево,24.083004399924643,0,Куб,Право,53.295022656431634,Да
0,Сфера,Назад,260.01650835406355,0,Сфера,Назад,132.49645907121646,Нет
1,Куб,Вперед,329.51040191299916,0,Пирамида,Лево,235.14408687304714,Да
0,Сфера,Вперед,198.20814776716438,1,Пирамида,Назад,92.10003689979558,Нет
1,Куб,Лево,269.09990807361334,0,Сфера,Лево,193.51586442116826,Нет
1,Пирамида,Назад,79.8478499352102,1,Сфера,Вперед,60.431564677436384,Да
0,Куб,Лево,57.19678879570915,0,Пирамида,Право,248.451265907524,Нет
0,Сфера,Право,297.28966793793103,1,Пирамида,Право,109.71856032488365,Да
1,Сфера,Лево,143.0316997595958,1,Куб,Право,261.8720599400002,Нет
0,Куб,Лево,53.5569486460399,0,Сфера,Вперед,320.6695275115642,Да
1,Пирамида,Назад,31.87418652497081,1,Сфера,Право,283.94339959316954,Да
0,Пирамида,Право,9.392842239930337,1,Пирамида,Вперед,218.348191441543,Нет
0,Куб,Право,152.9581019125871,1,Сфера,Право,336.86320674851845,Да
1,Сфера,Лево,134.02276856621043,0,Сфера,Назад,220.40247562383482,Нет
1,Сфера,Лево,164.29371458218876,0,Пирамида,Вперед,75.75299970253974,Нет
1,Куб,Лево,56.11407262782798,1,Куб,Вперед,108.15728458429302,Нет
1,Куб,Назад,188.5614857600646,0,Куб,Назад,139.3714421486477,Да
1,Пирамида,Лево,286.06506627422925,0,Сфера,Вперед,310.5081918009548,Да
0,Куб,Вперед,43.77295961147191,0,Сфера,Вперед,126.50286721166896,Да
0,Сфера,Вперед,104.08415972574025,0,Пирамида,Право,208.57276296479867,Нет
1,Сфера,Вперед,223.41912735384713,0,Пирамида,Назад,89.19737535986785,Да
1,Пирамида,Право,121.77590209309032,0,Пирамида,Лево,249.35756360920277,Да
0,Куб,Лево,10.9586852951406,0,Пирамида,Вперед,212.43389910311421,Нет
1,Куб,Вперед,155.43030426200013,1,Куб,Лево,87.09909979466407,Да
1,Пирамида,Назад,261.3519262258454,1,Пирамида,Назад,34.441305420596066,Нет
1,Пирамида,Право,359.6174732731998,0,Куб,Назад,327.8837338138948,Нет
0,Куб,Вперед,160.05926096669367,0,Куб,Лево,153.68384141519266,Да
0,Сфера,Вперед,130.969596124246,0,Сфера,Лево,340.7115234173627,Нет
0,Пирамида,Лево,115.64771245172872,1,Пирамида,Лево,159.92952452400928,Нет
0,Пирамида,Вперед,62.123286669181695,0,Пирамида,Назад,83.43560328531977,Да
0,Куб,Право,262.58348284093717,1,Сфера,Вперед,341.29188583053497,Да
1,Пирамида,Право,195.39981390885916,1,Куб,Право,45.88096349782337,Да
0,Сфера,Право,195.09077370332128,1,Сфера,Вперед,72.02919595164953,Нет
0,Сфера,Вперед,313.48352063876666,1,Куб,Право,255.70756393895758,Нет
0,Пирамида,Вперед,50.25340573767558,0,Сфера,Право,91.48184699756088,Да
0,Пирамида,Назад,277.65681431912486,1,Куб,Назад,297.8627992727147,Нет
0,Сфера,Лево,279.1212443775544,0,Сфера,Вперед,35.4810463833147,Да
0,Сфера,Лево,145.95494416011738,0,Пирамида,Право,336.6227498181072,Нет
1,Сфера,Вперед,54.776028612722165,1,Куб,Назад,301.7937718062482,Да
1,Куб,Назад,102.86180437978642,1,Куб,Вперед,28.3211418601161,Нет
0,Куб,Лево,202.74759187802414,0,Куб,Вперед,47.65208147212523,Да
0,Сфера,Вперед,117.0861694419931,0,Сфера,Право,134.550136176788,Нет
0,Куб,Вперед,57.881855898649846,0,Пирамида,Вперед,261.2005301490528,Нет
1,Сфера,Лево,259.3614350252943,1,Сфера,Право,292.2525385893347,Нет
1,Пирамида,Вперед,75.0996818696841,1,Пирамида,Право,40.091083239139714,Да
0,Пирамида,Право,221.88499258363507,1,Пирамида,Вперед,44.25333115484081,Нет
1,Сфера,Назад,58.35573997274256,1,Сфера,Вперед,353.75758818965954,Нет
0,Пирамида,Лево,333.7062877396233,1,Куб,Лево,353.0405167309779,Нет
0,Пирамида,Лево,183.86196661138504,0,Сфера,Право,213.75454684660875,Да
0,Сфера,Право,123.57727693029452,0,Сфера,Лево,161.72199018449092,Нет
1,Пирамида,Лево,24.812897844050305,0,Пирамида,Право,330.23296630869106,Нет
1,Сфера,Право,102.3682766702506,0,Сфера,Вперед,172.271263991663,Да
0,Куб,Лево,62.970593543919314,1,Куб,Право,197.69322694582573,Да
1,Куб,Право,191.49725438021136,1,Куб,Право,12.357277249974556,Нет
0,Куб,Лево,16.4198579337666,1,Куб,Право,246.78842267917057,Нет
0,Куб,Вперед,76.2599054305377,0,Пирамида,Вперед,289.46989335857063,Нет
1,Куб,Назад,331.47238507777564,1,Пирамида,Вперед,122.95501249921485,Да
0,Пирамида,Лево,224.52415418993453,1,Куб,Вперед,131.67620187984184,Нет
0,Сфера,Лево,75.15933328577695,0,Сфера,Лево,99.84193250818544,Нет
0,Куб,Вперед,165.05592892278943,1,Пирамида,Право,19.335082200650536,Нет
0,Пирамида,Право,168.76307090388337,1,Сфера,Право,89.0470215435092,Нет
0,Сфера,Лево,316.91623121073894,0,Куб,Вперед,179.69229687350875,Нет
1,Сфера,Право,246.14604614866172,1,Сфера,Право,253.95977806840258,Да
0,Куб,Вперед,301.58426686368404,0,Куб,Право,90.85058231472833,Да
1,Куб,Лево,41.42589564914333,1,Куб,Право,77.83117971701041,Да
1,Пирамида,Лево,274.33204159234765,1,Куб,Право,267.0402881844163,Нет
1,Куб,Лево,84.66448765196206,0,Пирамида,Назад,327.55760891046924,Нет
1,Пирамида,Лево,318.9621564045417,0,Куб,Назад,248.88537964269588,Нет
0,Куб,Лево,189.48808280161825,1,Куб,Лево,117.73254318114805,Нет
0,Сфера,Вперед,325.3904213277497,1,Куб,Лево,322.3028434188175,Нет
0,Куб,Вперед,312.0501546048453,1,Пирамида,Вперед,36.58442434481839,Нет
1,Куб,Вперед,28.209287455638645,1,Сфера,Лево,281.8122128513672,Да
1,Куб,Право,194.57095958092611,0,Пирамида,Лево,157.55776067420896,Нет
1,Куб,Назад,352.1387404161716,1,Сфера,Право,304.5815657749937,Да
0,Сфера,Право,194.38392261509475,1,Пирамида,Право,155.7775877255351,Нет
1,Куб,Право,27.370566095713954,0,Сфера,Назад,278.3269326083837,Нет
0,Сфера,Право,60.73610303187764,0,Пирамида,Назад,165.3211537413881,Да
1,Сфера,Лево,321.4155311202678,1,Сфера,Назад,213.8000174490203,Нет
1,Сфера,Вперед,179.61684379562877,0,Пирамида,Право,92.21052688761955,Нет
0,Сфера,Назад,152.6228543108831,1,Куб,Лево,83.75649957546014,Да
1,Пирамида,Лево,126.34284491620939,1,Куб,Лево,353.80869823104047,Да
1,Сфера,Право,67.1846420302979,0,Куб,Назад,81.68691709905787,Нет
0,Пирамида,Вперед,212.80813109967477,0,Куб,Лево,54.81691948703707,Да
0,Куб,Вперед,93.08549102504233,0,Сфера,Лево,42.975969323791475,Нет
1,Сфера,Вперед,325.10605823681175,0,Сфера,Назад,189.96606013655907,Нет
1,Куб,Право,49.23705225394127,0,Куб,Право,330.91021777901074,Нет
1,Куб,Право,149.72074249881058,1,Куб,Лево,321.0606178659831,Да
1,Пирамида,Назад,189.27953973302635,1,Куб,Право,125.66945052363646,Да
0,Куб,Право,227.37907966682556,0,Куб,Назад,151.3140104250725,Да
1,Сфера,Право,185.14428752851717,1,Сфера,Вперед,23.841520423756283,Да
1,Куб,Право,350.0507052731791,1,Куб,Назад,263.67654895290093,Да
0,Пирамида,Вперед,188.07054286986084,0,Сфера,Право,57.76836833579506,Нет
0,Пирамида,Вперед,1.9119204663939149,1,Сфера,Вперед,144.63619474522824,Нет
1,Куб,Назад,23.09579118783223,0,Куб,Назад,238.12458059413802,Нет
1,Пирамида,Назад,228.84425567117128,0,Пирамида,Вперед,74.45097563745647,Нет
1,Сфера,Право,84.16587593009612,0,Куб,Назад,124.61060126769839,Нет
0,Куб,Лево,234.06353885026243,0,Куб,Право,261.9066178148946,Нет
1,Пирамида,Назад,286.1046781106099,0,Куб,Назад,312.6192368459152,Нет
0,Сфера,Право,181.56581402261853,1,Куб,Право,46.12463807684649,Нет
0,Куб,Лево,297.6377633392989,1,Сфера,Назад,140.3670201257778,Да
0,Сфера,Назад,307.58428172882117,1,Пирамида,Назад,66.4317681089504,Да
1,Пирамида,Назад,142.3503821654955,0,Куб,Вперед,104.47785015045159,Нет
1,Пирамида,Назад,200.864940221378,0,Сфера,Назад,281.5405460916499,Да
1,Куб,Право,174.02838211840776,1,Куб,Лево,313.11321100808635,Нет
1,Куб,Право,218.71008417222404,0,Сфера,Назад,197.37474608793377,Да
0,Пирамида,Вперед,120.3209162449927,0,Пирамида,Право,270.2196323329482,Да
0,Пирамида,Вперед,133.00986164055175,1,Куб,Лево,183.59060898129144,Да
0,Куб,Вперед,84.94389628946405,0,Куб,Назад,359.0058150743008,Да
0,Сфера,Вперед,86.70953644830225,0,Пирамида,Лево,233.7858903313618,Да
1,Куб,Право,106.20655214292836,1,Куб,Вперед,163.06886377939253,Да
0,Пирамида,Вперед,289.80027632624456,0,Сфера,Право,239.16958456848005,Да
1,Куб,Право,31.544766051810523,0,Сфера,Назад,75.21579721889488,Нет
0,Сфера,Назад,216.07019595191613,0,Сфера,Назад,142.82692933652356,Нет
1,Пирамида,Лево,298.38522217173033,1,Пирамида,Назад,284.61460148761284,Да
1,Куб,Лево,212.45584387024115,0,Куб,Право,15.573394677036516,Нет
1,Пирамида,Назад,303.1065994660856,1,Пирамида,Лево,87.74983444672324,Да
1,Пирамида,Вперед,209.12989575042522,0,Пирамида,Вперед,244.95458207736317,Да
1,Сфера,Право,318.1275700486294,0,Сфера,Назад,321.44748518510545,Нет
1,Сфера,Право,48.1738941610086,0,Куб,Назад,279.3545604789922,Нет
1,Куб,Лево,63.58553942153877,0,Пирамида,Лево,170.987854359674,Да
0,Пирамида,Назад,174.10118419099595,0,Куб,Вперед,286.48072971423863,Да
0,Куб,Лево,37.70502725816642,0,Сфера,Право,275.48999319939463,Нет
1,Пирамида,Право,52.71264215118083,1,Пирамида,Вперед,225.32184975436238,Нет
0,Пирамида,Назад,88.13618887291813,0,Пирамида,Право,340.30976610404815,Нет
0,Пирамида,Право,301.0254234627259,1,Сфера,Назад,35.28712523289969,Да
1,Сфера,Вперед,250.96417665744983,1,Куб,Вперед,357.63361170958444,Нет
0,Куб,Назад,315.1877568561622,0,Сфера,Вперед,210.0572926658572,Нет
1,Куб,Право,167.4642252686127,1,Куб,Назад,49.38709075644664,Нет
0,Куб,Право,128.58438357992068,0,Пирамида,Лево,179.7841191635928,Да
0,Сфера,Вперед,183.10768170069593,1,Сфера,Вперед,350.1636902216443,Нет
1,Пирамида,Право,128.3874708567009,1,Куб,Лево,121.17481899028598,Нет
0,Пирамида,Право,253.929459280738,1,Пирамида,Право,12.702518974000935,Да
1,Пирамида,Вперед,66.58556696639612,0,Сфера,Назад,61.70805359146269,Нет
1,Сфера,Вперед,296.6289664313676,0,Сфера,Право,172.63631933633525,Нет
0,Куб,Назад,86.61281346408268,1,Куб,Вперед,30.792465956958463,Нет
1,Куб,Право,172.34555270574347,0,Пирамида,Назад,331.71318199373064,Нет
0,Пирамида,Право,291.23036399489564,1,Пирамида,Вперед,241.71619196916052,Да
1,Куб,Лево,74.35681958269267,0,Куб,Назад,39.44815412061339,Да
1,Пирамида,Лево,326.2784400136873,0,Куб,Право,53.11077881693556,Да
1,Пирамида,Лево,74.60902098494451,1,Сфера,Лево,59.12759806304011,Да
0,Пирамида,Назад,330.96961474634287,0,Сфера,Право,27.575532530605326,Нет
0,Куб,Назад,225.61198304554617,0,Пирамида,Право,24.546987146740964,Да
0,Пирамида,Вперед,78.33735156503633,1,Пирамида,Назад,204.26978428381784,Да
1,Сфера,Назад,249.2255296550038,1,Куб,Вперед,134.07048673423077,Да
0,Пирамида,Лево,305.4113076473559,0,Пирамида,Право,225.55171524474932,Да
1,Куб,Лево,92.52390412756408,0,Пирамида,Назад,324.75909774179826,Нет
1,Пирамида,Право,348.54370807690356,0,Сфера,Право,285.23328462657275,Да
1,Пирамида,Вперед,232.527016791923,0,Куб,Вперед,319.5558910831506,Нет
1,Сфера,Назад,58.02981028727098,0,Пирамида,Лево,296.67359504305534,Да
1,Куб,Вперед,26.526150653559103,0,Куб,Лево,268.1032025675537,Да
0,Куб,Вперед,83.82393044783453,0,Куб,Назад,144.39097330239113,Нет
0,Сфера,Право,266.07251263338105,0,Куб,Назад,315.59066089700406,Нет
0,Сфера,Право,181.76381541746926,1,Сфера,Право,169.35475702192667,Да
0,Пирамида,Лево,105.23507628096336,1,Куб,Право,159.24590688741765,Да
1,Куб,Вперед,288.50967452234283,1,Куб,Назад,322.0020373963813,Нет
1,Куб,Право,353.93000916267164,0,Пирамида,Назад,355.5796219559216,Нет
1,Пирамида,Право,289.55923271687215,1,Пирамида,Вперед,139.5066724856805,Да
0,Сфера,Вперед,294.9431578963414,1,Сфера,Лево,192.98073383199005,Да
0,Пирамида,Лево,113.74521338912437,0,Куб,Право,277.54812422031716,Нет
0,Пирамида,Вперед,337.2186587386538,1,Куб,Назад,126.58271733211495,Да
0,Сфера,Назад,40.29342961049652,1,Сфера,Вперед,283.7775637500913,Нет
1,Куб,Лево,33.526340763200665,1,Куб,Право,169.7838040617398,Да
1,Куб,Лево,188.71106565774562,1,Сфера,Назад,73.50028138492821,Да
0,Куб,Лево,239.2880610693929,1,Куб,Право,195.5892486173946,Да
1,Сфера,Назад,295.420171530658,0,Пирамида,Вперед,67.69382437220952,Да
0,Сфера,Вперед,76.67255018203207,1,Пирамида,Право,165.63568709266275,Да
0,Пирамида,Вперед,207.04197974656194,0,Пирамида,Лево,261.4764312639676,Нет
0,Пирамида,Вперед,286.95399832808073,0,Куб,Лево,249.82893395016075,Да
0,Сфера,Лево,342.76301952310104,0,Пирамида,Право,332.93668056172567,Нет
1,Сфера,Вперед,163.22351954930053,0,Куб,Лево,301.10323468490185,Да
1,Пирамида,Право,21.902575261296995,1,Пирамида,Право,86.2651812962596,Да
1,Сфера,Вперед,166.15086733267748,1,Сфера,Право,184.28374345826307,Да
0,Сфера,Лево,118.50629450409177,1,Куб,Вперед,253.08104633826213,Нет
