Объект1_Бинарный,Объект1_Форма,Объект1_Направление,Объект1_Угол,Объект2_Бинарный,Объект2_Форма,Объект2_Направление,Объект2_Угол,Коллизия
0,Пирамида,Назад,169.8431472913162,0,Сфера,Назад,180.3011681279949,Да
1,Пирамида,Право,239.78263436317175,1,Сфера,Право,92.5052789969853,Нет
0,Пирамида,Лево,80.88839408410429,0,Пирамида,Лево,107.84079383567811,Нет
0,Сфера,Назад,215.79947986571992,0,Куб,Лево,32.56201196958773,Да
1,Куб,Вперед,350.37408978244423,1,Куб,Назад,48.52589159818755,Да
1,Пирамида,Вперед,256.37076126020423,1,Сфера,Вперед,313.4691013448176,Нет
0,Куб,Вперед,345.2876390292877,1,Сфера,Лево,53.920592591725296,Нет
0,Куб,Лево,83.36236223137936,0,Пирамида,Назад,101.47339545439017,Нет
1,Сфера,Лево,157.6210498088094,1,Куб,Вперед,260.39890890760023,Нет
1,Сфера,Назад,315.9469396217699,1,Пирамида,Право,250.35445266922358,Да
0,Сфера,Назад,16.321951895452948,1,Пирамида,Назад,97.56413774269213,Нет
0,Куб,Лево,305.5259095733008,0,Куб,Право,315.1212801839897,Да
1,Куб,Лево,192.01373581524766,0,Сфера,Назад,323.5661545655975,Да
0,Пирамида,Вперед,64.9008654417228,0,Куб,Лево,37.68130507127638,Да
1,Сфера,Назад,206.16145412597498,1,Куб,Лево,339.5563618390099,Нет
0,Куб,Право,300.70740316228654,1,Сфера,Лево,152.4710307482949,Нет
1,Сфера,Право,162.2937803049474,1,Сфера,Вперед,322.38686154011515,Да
1,Пирамида,Вперед,74.79150910842387,1,Сфера,Лево,157.77457927638807,Нет
0,Сфера,Лево,320.64621647411866,1,Куб,Вперед,333.203945796388,Да
1,Куб,Вперед,83.58383614485872,0,Куб,Право,158.43419531226863,Нет
0,Пирамида,Вперед,354.8328575046147,0,Пирамида,Право,276.9961663594198,Нет
0,Пирамида,Право,357.7912200762838,0,Куб,Лево,233.6748894693154,Нет
1,Куб,Лево,88.04282199946925,1,Сфера,Лево,50.27621898565692,Да
0,Сфера,Вперед,61.56612387758277,0,Сфера,Лево,357.32578173780445,Да
0,Сфера,Вперед,216.71286909493946,1,Сфера,Право,58.47711697989893,Нет
0,Куб,Назад,238.51677930404108,1,Куб,Лево,57.65629802820062,Да
0,Сфера,Право,73.05751923750746,0,Куб,Лево,79.27965169885962,Нет
1,Пирамида,Право,329.13398909872376,1,Куб,Назад,273.5913251573041,Да
0,Сфера,Право,312.7159385964574,1,Пирамида,Лево,222.26589703004464,Да
1,Сфера,Назад,301.9153861902329,1,Пирамида,Лево,195.94913441575878,Да
0,Куб,Вперед,295.2659169736138,1,Пирамида,Вперед,144.9365124224878,Нет
1,Куб,Назад,225.96174625196505,0,Пирамида,Вперед,229.1893656589527,Нет
0,Куб,Право,250.89187932489918,0,Куб,Право,105.21015436455659,Да
1,Пирамида,Право,53.97329437967175,1,Пирамида,Лево,75.73390604264225,Да
1,Сфера,Право,173.9656573491923,0,Куб,Лево,309.15715293110844,Нет
0,Пирамида,Лево,53.951186347109626,0,Сфера,Лево,60.44447091351448,Нет
0,Пирамида,Назад,105.5639801873227,1,Пирамида,Право,213.72938938331606,Нет
0,Пирамида,Право,277.66617889466085,0,Пирамида,Лево,62.89321019627386,Да
0,Пирамида,Лево,152.9427035060586,1,Пирамида,Право,180.33785417917176,Нет
0,Пирамида,Лево,356.6430592949709,1,Куб,Вперед,253.31723910256804,Да
0,Сфера,Вперед,236.19326038508737,1,Куб,Право,301.7059512746988,Да
0,Сфера,Назад,37.14914836367543,0,Пирамида,Вперед,117.34134574058027,Нет
0,Пирамида,Лево,306.519682127093,0,Пирамида,Лево,289.0540473837913,Да
0,Куб,Назад,330.19425067938346,0,Сфера,Вперед,295.413915515595,Нет
1,Куб,Право,53.2539488429305,1,Сфера,Право,76.39004307260832,Да
0,Куб,Назад,226.4362579305243,0,Сфера,Лево,207.03046017238165,Да
0,Куб,Вперед,290.3857948562185,0,Сфера,Право,235.9760212417521,Нет
0,Сфера,Вперед,150.13866998532063,0,Куб,Лево,44.5776657027121,Да
1,Сфера,Назад,38.02527406927127,1,Пирамида,Право,19.076709516943428,Да
0,Куб,Вперед,314.79297869984833,1,Сфера,Назад,171.194562948363,Нет
0,Куб,Право,58.97446488450555,1,Пирамида,Право,141.49812220456388,Да
1,Сфера,Назад,82.52593895622077,0,Пирамида,Назад,239.4319276897877,Нет
1,Куб,Назад,151.15596394514128,0,Куб,Право,266.52694451157123,Да
1,Куб,Право,211.90394733211033,1,Сфера,Назад,343.79208431168865,Нет
1,Сфера,Назад,8.08513487026001,0,Пирамида,Назад,357.76310961560705,Да
0,Куб,Право,58.832915838173705,1,Куб,Назад,190.42357672217918,Нет
1,Пирамида,Право,311.5083078623249,0,Пирамида,Право,51.32853289670757,Да
0,Сфера,Лево,261.76208389438926,0,Куб,Право,167.40653290991997,Нет
1,Сфера,Вперед,149.5041795675278,1,Сфера,Лево,269.28652844166663,Нет
1,Сфера,Вперед,311.2220676758509,1,Куб,Вперед,137.8610630737749,Да
1,Сфера,Вперед,303.7587651948861,1,Куб,Вперед,114.3357026980351,Да
0,Куб,Вперед,77.7269810935558,1,Пирамида,Вперед,91.682597199335,Нет
0,Пирамида,Вперед,233.09730135604923,1,Сфера,Назад,185.03009705333614,Да
1,Сфера,Лево,311.9819529239892,0,Сфера,Право,335.2641766121099,Да
0,Пирамида,Лево,29.46017776674288,1,Куб,Лево,241.358724982506,Нет
1,Куб,Вперед,233.2311808131326,1,Сфера,Назад,177.78913853422048,Да
0,Сфера,Лево,176.0389973717522,1,Сфера,Лево,81.11702143335752,Нет
1,Пирамида,Право,105.71145062178996,0,Сфера,Назад,59.01016346024867,Нет
0,Сфера,Вперед,215.84084108753856,0,Куб,Лево,349.3969574263395,Да
1,Куб,Право,164.44565676384707,1,Пирамида,Назад,248.66643106598167,Да
1,Сфера,Право,309.7990660142895,1,Куб,Право,172.9501967775876,Нет
0,Сфера,Вперед,235.55099907797225,1,Сфера,Вперед,39.46935211887475,Да
0,Сфера,Вперед,50.096120945481964,1,Сфера,Лево,249.67376048480062,Да
0,Сфера,Назад,173.98469811676225,1,Пирамида,Право,84.92680547307474,Нет
1,Пирамида,Право,334.8624538489692,0,Пирамида,Назад,49.43950778176538,Нет
1,Сфера,Назад,154.3094238363418,0,Пирамида,Назад,67.57401877591683,Нет
0,Пирамида,Назад,284.41675573569734,0,Сфера,Назад,23.986575290033635,Нет
0,Сфера,Право,235.3636948586448,1,Сфера,Вперед,187.2691033553937,Да
1,Куб,Вперед,23.24698020852448,1,Сфера,Назад,168.00201332157323,Нет
1,Пирамида,Назад,62.23119005679088,0,Сфера,Лево,351.51072349135654,Да
0,Сфера,Назад,118.2281232329339,1,Пирамида,Право,165.2578591135305,Да
1,Куб,Право,301.4758999345637,0,Сфера,Вперед,330.35307398089924,Нет
1,Куб,Назад,56.2343176385964,1,Пирамида,Вперед,249.90653396489267,Нет
1,Пирамида,Лево,338.7101832007567,0,Сфера,Лево,194.20404684179977,Да
1,Сфера,Лево,28.072381464275338,1,Куб,Вперед,325.2853324424705,Да
0,Пирамида,Право,338.0953253459072,0,Куб,Право,86.32359360942618,Да
1,Куб,Право,171.27929335098912,1,Сфера,Назад,314.27739907027143,Нет
0,Сфера,Вперед,292.03154523049636,0,Куб,Вперед,279.88463216704446,Нет
0,Сфера,Право,346.93989014567956,0,Куб,Назад,172.7418859001227,Нет
1,Пирамида,Вперед,135.67487042658374,1,Пирамида,Право,96.35758937539688,Да
0,Пирамида,Вперед,268.3866258703444,0,Пирамида,Вперед,214.66231430102587,Нет
0,Пирамида,Лево,127.50019857651301,0,Куб,Лево,91.59015522719716,Нет
1,Куб,Лево,359.5871013534474,0,Сфера,Вперед,209.04206900718094,Нет
0,Сфера,Вперед,44.8607686318668,0,Пирамида,Назад,327.04873562372626,Нет
0,Пирамида,Назад,265.6717218509491,1,Сфера,Вперед,47.2617219488128,Нет
0,Сфера,Назад,193.12236648131025,0,Пирамида,Лево,136.57206906211874,Нет
1,Пирамида,Лево,97.91092337794461,1,Пирамида,Назад,231.82431867094976,Нет
1,Пирамида,Лево,46.38296931328318,0,Куб,Лево,298.9137122995228,Нет
0,Сфера,Вперед,48.28428919245955,0,Куб,Право,52.71492038560423,Да
1,Сфера,Лево,75.77498152385928,0,Сфера,Назад,346.2202327683848,Нет
0,Сфера,Вперед,336.196179948153,1,Пирамида,Назад,137.9357036154388,Да
0,Куб,Назад,65.38074777965086,1,Куб,Право,334.52257647954895,Нет
1,Сфера,Право,13.750168738614711,1,Пирамида,Назад,247.24043844701268,Да
0,Куб,Назад,56.66905819485724,1,Пирамида,Право,347.33482515105294,Нет
1,Пирамида,Вперед,335.27890491856783,1,Сфера,Вперед,11.377712945853107,Да
0,Пирамида,Лево,70.66048033078495,1,Сфера,Назад,317.5992785254107,Нет
1,Пирамида,Лево,350.7041142517534,1,Пирамида,Назад,73.94426523805477,Да
1,Сфера,Назад,29.578754002168708,0,Пирамида,Назад,100.41669056163816,Да
1,Куб,Вперед,132.51797009391345,0,Пирамида,Вперед,189.96755812631866,Да
1,Пирамида,Назад,221.8982875719837,1,Куб,Право,272.8060160857242,Нет
0,Куб,Назад,166.29393248897568,1,Сфера,Лево,174.64186722775972,Нет
0,Сфера,Вперед,74.97524926263559,0,Пирамида,Назад,219.704488016735,Да
0,Куб,Назад,140.75079990017292,1,Пирамида,Вперед,327.50681047893846,Да
0,Пирамида,Вперед,128.90843196468197,0,Пирамида,Вперед,106.17230434040967,Нет
1,Куб,Назад,351.3014695219819,0,Пирамида,Вперед,117.7874889637703,Да
0,Пирамида,Назад,284.47737529338735,1,Куб,Право,268.6823611028342,Нет
1,Сфера,Назад,146.62764850954093,1,Сфера,Право,314.8100162877153,Да
1,Пирамида,Назад,186.06327936853825,0,Сфера,Назад,117.38596069021509,Нет
0,Куб,Назад,336.1431465404157,0,Пирамида,Вперед,325.5542528346588,Нет
1,Пирамида,Лево,358.82613608956154,1,Пирамида,Право,264.4523685285393,Да
1,Сфера,Назад,105.30525663612761,1,Пирамида,Вперед,153.75431664970853,Да
0,Пирамида,Вперед,252.09714625965046,0,Куб,Лево,242.60301584991262,Нет
1,Пирамида,Назад,315.5867197207802,1,Сфера,Назад,194.62975655903446,Да
1,Куб,Назад,331.0208718396964,1,Куб,Лево,172.60040822705884,Нет
1,Куб,Назад,217.22075113087988,1,Куб,Назад,199.01454176112003,Нет
1,Пирамида,Назад,267.2248346375046,0,Куб,Лево,16.12925912656907,Нет
1,Куб,Лево,357.9537037093324,1,Куб,Вперед,321.4795634262638,Нет
0,Куб,Назад,220.51905220958108,0,Сфера,Лево,10.067673605396706,Да
1,Пирамида,Вперед,17.096666821290235,1,Пирамида,Право,221.41449116513138,Да
1,Куб,Вперед,81.68241357166174,0,Куб,Вперед,15.328927782061154,Да
1,Пирамида,Лево,291.4394856635398,1,Пирамида,Вперед,290.599209063614,Да
1,Пирамида,Вперед,190.1983648918674,0,Сфера,Право,55.20831039123293,Нет
0,Пирамида,Лево,318.9197460363791,1,Сфера,Лево,215.1671033257224,Нет
1,Пирамида,Вперед,358.7890065074176,0,Пирамида,Назад,141.75924068787955,Нет
0,Сфера,Назад,237.60386281293444,0,Куб,Лево,258.81179684668706,Нет
1,Пирамида,Право,19.651822855682273,0,Сфера,Вперед,23.697629244441842,Да
0,Пирамида,Право,105.01260111149281,0,Сфера,Право,293.7104863841245,Да
0,Куб,Вперед,4.486716649866782,1,Сфера,Назад,217.57581487174835,Нет
1,Сфера,Лево,101.45366764744182,0,Пирамида,Назад,194.72822279603918,Да
0,Пирамида,Право,59.822489873223844,0,Пирамида,Лево,42.892478098587816,Да
0,Сфера,Вперед,157.53399503534996,1,Сфера,Лево,53.67978708238014,Нет
1,Куб,Право,256.59936060480743,1,Куб,Вперед,12.950279630313851,Нет
1,Куб,Вперед,243.20636381561988,1,Куб,Вперед,174.7903671121852,Нет
0,Куб,Лево,61.649791390571835,0,Сфера,Назад,51.37544565433471,Да
1,Сфера,Право,255.06425088793566,1,Сфера,Назад,264.65899541097497,Нет
0,Пирамида,Лево,227.17271188972728,0,Куб,Право,205.4163004228215,Нет
1,Сфера,Лево,187.30799815569281,1,Сфера,Назад,359.8358887144169,Нет
1,Сфера,Право,339.7187661043383,1,Сфера,Право,181.87060929503932,Да
1,Пирамида,Лево,318.47027267250076,0,Пирамида,Вперед,20.51686990394539,Нет
1,Пирамида,Право,59.72830588743838,0,Пирамида,Вперед,80.45924868297973,Да
0,Куб,Вперед,183.56468891041,1,Куб,Назад,355.35472362518806,Да
1,Куб,Вперед,3.3534558176397766,0,Сфера,Лево,200.14379119321808,Да
0,Сфера,Назад,342.11835434009305,1,Куб,Лево,186.19358268975716,Да
0,Сфера,Право,132.6147641960816,0,Пирамида,Право,27.979301185871847,Нет
0,Сфера,Право,168.2871158766586,0,Сфера,Вперед,148.74325486387716,Да
0,Куб,Лево,177.2372311464639,0,Пирамида,Право,32.95677938794342,Нет
0,Куб,Вперед,38.08979515153523,1,Сфера,Лево,170.48280172585063,Нет
0,Пирамида,Вперед,178.19703952355158,0,Сфера,Право,287.46981064738173,Да
