Объект1_Бинарный,Объект1_Форма,Объект1_Направление,Объект1_Угол,Объект2_Бинарный,Объект2_Форма,Объект2_Направление,Объект2_Угол,Коллизия
0,Куб,Право,49.51086389172768,0,Куб,Вперед,124.46645690293678,Нет
0,Куб,Назад,53.23056560732062,1,Куб,Право,235.85559900101111,Да
0,Пирамида,Право,53.055785728141245,0,Сфера,Право,231.12349488583249,Нет
0,Пирамида,Вперед,259.29562889263144,0,Куб,Лево,87.63054845793309,Да
0,Сфера,Лево,259.4345020709195,0,Сфера,Право,169.04184160755509,Да
1,Куб,Лево,120.34272350229253,0,Куб,Право,208.9126767813012,Да
1,Пирамида,Назад,357.8836773151882,0,Куб,Право,12.773976793646593,Нет
1,Куб,Назад,302.46202289320087,1,Пирамида,Вперед,262.42968334278453,Да
1,Пирамида,Вперед,183.4558698068859,0,Куб,Назад,107.6555636272978,Нет
1,Пирамида,Вперед,9.171795129287702,0,Куб,Назад,194.48757897605026,Нет
0,Куб,Право,113.93694427433246,0,Сфера,Право,248.28014970386297,Нет
1,Пирамида,Лево,223.43001780772082,1,Пирамида,Назад,44.78370017635739,Да
1,Сфера,Вперед,255.43055582128528,1,Куб,Лево,106.77585869902998,Нет
1,Куб,Право,230.6109767944655,1,Сфера,Назад,272.1343108588903,Нет
1,Куб,Назад,46.448443353275664,1,Куб,Назад,314.53481863806576,Да
0,Куб,Вперед,70.67192380080992,1,Сфера,Лево,51.018185707027335,Нет
1,Пирамида,Назад,316.561863620937,0,Пирамида,Назад,180.87650326306928,Нет
1,Куб,Лево,212.33036470748883,0,Сфера,Право,337.72127144180337,Да
1,Пирамида,Право,224.93449157975797,1,Куб,Лево,345.56642612815534,Да
0,Пирамида,Вперед,293.6785422700764,1,Куб,Вперед,220.32948925015276,Нет
0,Куб,Право,106.19344910560132,0,Куб,Право,200.1504547999704,Нет
1,Куб,Право,12.2464815790592,1,Куб,Назад,247.76984334677968,Нет
0,Сфера,Право,299.23283830355047,0,Сфера,Вперед,4.252260278459863,Нет
1,Сфера,Лево,302.1004547633308,1,Сфера,Вперед,325.81377600434826,Нет
1,Пирамида,Лево,273.5484377740918,0,Сфера,Лево,142.4202708611774,Да
1,Пирамида,Вперед,178.11990289962932,1,Куб,Право,197.14964908136525,Да
0,Сфера,Назад,145.64859734104292,0,Сфера,Лево,75.19766132634388,Да
1,Куб,Вперед,296.4303502192109,1,Сфера,Право,212.5953909710582,Да
0,Сфера,Назад,81.01828594250526,1,Куб,Лево,78.420015664376,Нет
1,Куб,Вперед,101.12829154015238,1,Сфера,Вперед,329.12794291094616,Нет
0,Куб,Лево,293.59141479424795,0,Пирамида,Право,208.14243013389753,Да
0,Сфера,Лево,114.95951052424408,0,Пирамида,Лево,203.85881483299102,Нет
0,Пирамида,Лево,100.94753391219423,1,Пирамида,Право,271.1221369479924,Да
0,Сфера,Вперед,217.05912967740738,1,Сфера,Право,126.89398124551981,Нет
0,Куб,Лево,272.0759068551153,1,Куб,Вперед,347.6422523763432,Нет
0,Куб,Лево,229.08953775325259,1,Сфера,Лево,20.102126071123976,Да
0,Пирамида,Право,269.1851115146141,0,Пирамида,Право,61.388163134393324,Нет
1,Куб,Назад,164.66553496787185,1,Куб,Лево,316.2892148998186,Да
0,Сфера,Вперед,60.328039245804426,0,Куб,Лево,280.0115392425502,Нет
0,Куб,Лево,182.75340298124007,0,Пирамида,Право,258.1940840956591,Да
1,Куб,Лево,316.97747040475815,0,Пирамида,Вперед,164.11464285966443,Да
1,Куб,Вперед,204.57452239652724,1,Куб,Назад,183.95270291223864,Нет
0,Сфера,Право,51.52704283981761,1,Сфера,Лево,35.74414687365103,Да
1,Сфера,Вперед,337.7145582888501,0,Куб,Право,284.52318379783947,Нет
1,Куб,Право,61.61622440239137,1,Пирамида,Назад,191.57103501297252,Да
1,Куб,Лево,162.40137879771348,1,Пирамида,Назад,106.14107587826607,Нет
0,Куб,Вперед,2.286944556538373,1,Пирамида,Лево,27.670677377980084,Нет
0,Куб,Лево,323.45563126409417,0,Пирамида,Лево,176.48594597592052,Нет
0,Сфера,Лево,350.68232013092864,1,Сфера,Назад,9.658326890305506,Да
1,Пирамида,Назад,173.7717784916111,0,Куб,Лево,234.7294375180895,Да
0,Сфера,Лево,327.974592510454,1,Сфера,Лево,333.20078242878486,Да
0,Сфера,Назад,36.69803191059801,1,Сфера,Назад,39.4875556392533,Нет
1,Сфера,Назад,248.04761552035987,1,Куб,Назад,47.73219016871277,Нет
1,Сфера,Вперед,289.88005894860316,1,Сфера,Назад,199.91862538950386,Да
0,Сфера,Право,218.93845113833717,1,Сфера,Право,273.2781829402573,Нет
0,Куб,Лево,350.97979696073435,1,Сфера,Лево,47.984356927735774,Нет
1,Пирамида,Назад,292.17978146914163,0,Сфера,Лево,143.4395682106017,Нет
1,Пирамида,Назад,34.708792054769056,1,Куб,Право,283.17651358084584,Да
1,Пирамида,Право,321.5802209660772,0,Сфера,Лево,133.14123915367273,Нет
0,Пирамида,Вперед,192.15287573373516,1,Пирамида,Назад,101.34668516355477,Да
0,Пирамида,Право,112.4468066383046,0,Сфера,Вперед,27.713710063461725,Нет
0,Пирамида,Лево,55.39171135970847,1,Куб,Назад,33.83159432274431,Да
0,Сфера,Право,105.14515185831546,1,Сфера,Вперед,206.9182206014393,Да
0,Пирамида,Лево,263.28021970592437,0,Куб,Лево,303.51988613308646,Нет
1,Куб,Право,313.5358353452244,1,Пирамида,Право,323.5945330566458,Нет
0,Пирамида,Вперед,288.4180171719895,1,Пирамида,Назад,139.16844857590115,Да
1,Пирамида,Лево,135.34419048689878,0,Сфера,Назад,87.44191828898383,Да
1,Куб,Вперед,64.29180731333194,1,Пирамида,Вперед,6.169677325677632,Да
0,Куб,Лево,303.08338255340226,1,Сфера,Лево,275.9186785036533,Да
0,Пирамида,Право,199.14245101503244,1,Сфера,Назад,354.611506717252,Да
1,Сфера,Вперед,219.28830773320993,0,Куб,Вперед,258.84387860090663,Да
1,Сфера,Лево,18.201213351604437,0,Сфера,Назад,288.0138178360328,Да
0,Сфера,Вперед,191.87307212112952,1,Пирамида,Вперед,133.77029218008462,Нет
0,Пирамида,Лево,25.76876441237043,1,Куб,Лево,275.1416523027021,Нет
0,Куб,Право,269.3876361253706,1,Куб,Право,26.238270930110854,Да
0,Пирамида,Назад,302.028500561875,1,Пирамида,Вперед,252.69397812609483,Да
1,Куб,Лево,154.26877125405065,0,Пирамида,Назад,111.19054076280148,Да
1,Сфера,Вперед,102.54427500676512,0,Пирамида,Назад,229.21617767332253,Да
0,Куб,Назад,320.429160722743,0,Куб,Назад,106.34172711426166,Да
1,Сфера,Назад,293.12290342027956,1,Куб,Право,92.1339174121786,Да
1,Куб,Назад,176.30573165762593,0,Пирамида,Вперед,20.297815205455734,Нет
1,Пирамида,Право,56.162751903636455,1,Сфера,Право,175.26222510307497,Нет
0,Пирамида,Вперед,83.52918553824786,0,Пирамида,Назад,92.43516463210163,Да
1,Пирамида,Назад,159.01347702122465,1,Пирамида,Право,296.2049014459356,Нет
0,Куб,Право,180.1691685344835,0,Пирамида,Лево,271.0767167504623,Да
0,Куб,Назад,285.9307543370312,0,Пирамида,Назад,358.43739471904985,Да
1,Пирамида,Право,303.3269021532331,0,Куб,Лево,270.5936963996756,Нет
1,Пирамида,Назад,121.13826538319138,1,Сфера,Лево,94.83579506076421,Нет
1,Куб,Назад,99.02759893467152,1,Пирамида,Лево,69.2172301623269,Да
1,Пирамида,Лево,124.1467387441215,0,Пирамида,Вперед,358.58264521892545,Да
0,Пирамида,Вперед,53.63795843213445,1,Пирамида,Право,245.1563635239189,Нет
1,Пирамида,Право,81.46680683003476,0,Куб,Лево,95.33998857185382,Нет
0,Сфера,Вперед,149.20050352299097,1,Куб,Право,292.4575433106368,Нет
1,Куб,Лево,285.52786201489033,1,Куб,Лево,293.52667423530244,Да
0,Сфера,Лево,173.8219512328552,1,Куб,Право,28.42855488940325,Да
0,Сфера,Вперед,296.11837263988406,0,Пирамида,Лево,343.12081733097517,Да
0,Пирамида,Вперед,31.22672925437614,0,Куб,Лево,228.2646756902346,Нет
1,Пирамида,Лево,183.9160593218478,1,Куб,Вперед,320.2053490141615,Нет
0,Куб,Право,124.85445379125409,1,Сфера,Вперед,208.898334553719,Нет
1,Куб,Лево,316.34265083873424,1,Сфера,Назад,192.57525048722476,Да
1,Сфера,Лево,350.27679554639315,0,Куб,Вперед,224.84025770836396,Нет
1,Куб,Вперед,125.40610011778692,0,Сфера,Вперед,252.69676787802553,Нет
1,Сфера,Лево,125.48932540410415,1,Куб,Лево,123.09411407188308,Нет
1,Куб,Лево,354.25740603711444,0,Куб,Право,254.43828475813524,Нет
0,Сфера,Вперед,44.02812947803704,0,Сфера,Право,78.18082288759896,Да
0,Пирамида,Право,168.1324657377581,1,Куб,Право,166.86325033641842,Да
1,Пирамида,Назад,145.70327944253472,1,Пирамида,Назад,129.0098256394347,Да
0,Пирамида,Лево,227.99603871061623,1,Пирамида,Назад,269.86146769812893,Да
0,Сфера,Лево,323.9553902658821,1,Куб,Право,297.2892241589907,Нет
1,Пирамида,Назад,18.97066502976495,1,Куб,Вперед,270.64458136056953,Нет
0,Куб,Вперед,41.45001710302828,1,Куб,Право,212.41454366023066,Да
0,Куб,Лево,337.9727057698357,1,Сфера,Вперед,80.6474552218751,Нет
1,Сфера,Вперед,97.08202780648583,1,Пирамида,Назад,295.0063701848246,Да
0,Пирамида,Назад,77.63999110651497,1,Куб,Право,250.90706611950824,Да
0,Сфера,Вперед,213.5892708951996,0,Пирамида,Право,234.13050838666462,Да
0,Сфера,Лево,287.26073027786,0,Куб,Право,242.53089261546012,Нет
1,Пирамида,Назад,33.75352003134552,0,Пирамида,Назад,282.4829762570614,Нет
0,Пирамида,Вперед,122.97576111946289,0,Куб,Лево,3.1042603222510667,Нет
0,Куб,Право,234.0271128883563,0,Куб,Право,168.91138763293912,Нет
1,Пирамида,Лево,212.977090108497,0,Пирамида,Право,46.918142644851585,Нет
1,Куб,Назад,351.4229637149309,0,Сфера,Право,6.279450361617687,Нет
1,Пирамида,Назад,318.04365957628846,0,Сфера,Назад,163.21340046096128,Нет
1,Пирамида,Назад,33.49780566401388,1,Пирамида,Вперед,188.4662076775453,Нет
1,Пирамида,Вперед,155.79630182809126,0,Пирамида,Лево,67.25853346852158,Нет
1,Пирамида,Вперед,314.7294407945435,0,Пирамида,Лево,326.71000079172524,Нет
0,Сфера,Вперед,325.2915565490586,0,Сфера,Назад,241.98031623154412,Нет
1,Куб,Лево,339.86146078416874,1,Пирамида,Право,128.6090047344379,Нет
0,Пирамида,Лево,319.2584729220362,1,Пирамида,Лево,329.6424769082133,Нет
1,Куб,Вперед,106.811976566418,1,Пирамида,Назад,90.52696503697258,Нет
1,Пирамида,Лево,75.94808691137945,0,Сфера,Вперед,293.2408095391677,Да
1,Пирамида,Право,191.2756323600672,1,Куб,Право,255.6887895997547,Да
0,Сфера,Назад,107.08007614780604,0,Пирамида,Право,346.5440539027679,Да
0,Сфера,Лево,30.443157918451274,0,Пирамида,Право,42.46097009274212,Да
0,Сфера,Вперед,268.2526103045351,0,Сфера,Назад,221.1060408623708,Нет
0,Куб,Назад,110.8334594043374,1,Сфера,Вперед,199.3933396464192,Нет
1,Пирамида,Лево,186.6030959548873,1,Куб,Лево,242.11693026566087,Да
1,Пирамида,Право,308.6946816492066,0,Пирамида,Лево,320.0350373881946,Да
0,Пирамида,Лево,177.4325609626852,1,Куб,Вперед,218.08476588656498,Нет
1,Куб,Право,224.46197397686498,0,Пирамида,Право,342.90980679186777,Нет
0,Пирамида,Лево,83.33630748146447,1,Сфера,Право,28.059790098818496,Да
1,Сфера,Назад,6.949619228822539,0,Сфера,Назад,224.50471461853746,Да
1,Пирамида,Вперед,199.76900485402538,1,Пирамида,Право,247.02534646405402,Да
0,Куб,Назад,273.7352196331593,0,Пирамида,Назад,228.69712324533646,Нет
1,Пирамида,Право,1.408571576795845,0,Сфера,Назад,224.87459733982294,Да
1,Куб,Назад,272.1034685696681,1,Куб,Право,236.78249590923693,Да
0,Сфера,Вперед,195.2116252826472,1,Куб,Право,98.91368442462114,Нет
1,Пирамида,Назад,109.84284494760698,1,Сфера,Право,13.172807419399701,Да
0,Куб,Лево,179.6392321892604,0,Пирамида,Лево,147.32531594477192,Да
1,Пирамида,Лево,151.98896085900037,0,Пирамида,Лево,129.56181606313348,Нет
1,Куб,Вперед,250.57439563532665,1,Куб,Лево,144.58524717903836,Нет
0,Сфера,Назад,276.77583169838874,0,Пирамида,Лево,349.319631043281,Да
1,Куб,Назад,328.320540260967,1,Куб,Назад,180.03927929806645,Да
1,Куб,Право,251.28397023217417,0,Куб,Вперед,85.82101489039624,Нет
1,Куб,Лево,232.46908095880056,0,Пирамида,Назад,119.08641035099797,Нет
1,Пирамида,Право,156.45029336643134,0,Пирамида,Назад,68.41480627010375,Да
1,Сфера,Назад,59.817482952920244,0,Сфера,Назад,174.70565308531295,Нет
0,Сфера,Вперед,352.82482750817906,0,Куб,Вперед,262.77198979234674,Да
0,Куб,Лево,100.52490623964172,0,Сфера,Вперед,345.92589456314977,Да
0,Пирамида,Назад,258.95617846467326,0,Пирамида,Назад,81.26468542738785,Да
0,Пирамида,Право,93.89384909699456,0,Сфера,Вперед,281.88243792149086,Да
0,Пирамида,Лево,97.78115945276409,0,Пирамида,Вперед,323.27572111710174,Да
0,Пирамида,Право,146.78553871981535,1,Сфера,Право,349.69271829265733,Да
1,Сфера,Лево,173.57105954851755,0,Сфера,Право,319.3155614434644,Нет
1,Сфера,Назад,53.942435075044976,0,Пирамида,Лево,266.0381619545135,Да
1,Пирамида,Лево,249.85386942582625,1,Пирамида,Лево,177.7722495671425,Нет
0,Сфера,Право,113.85703047864406,0,Пирамида,Право,257.69517936498386,Да
1,Сфера,Назад,79.65125352108419,0,Сфера,Лево,99.7714145849396,Да
1,Пирамида,Право,278.6633224925876,0,Пирамида,Назад,10.27210952199518,Да
1,Пирамида,Назад,70.21287749811982,1,Куб,Право,32.75313795219969,Да
1,Куб,Вперед,141.72945425226868,0,Пирамида,Назад,148.06336432702287,Нет
0,Сфера,Вперед,88.45887965922027,0,Пирамида,Право,106.83035428605196,Нет
0,Пирамида,Вперед,255.08306835822776,1,Куб,Назад,161.80719472756067,Нет
0,Пирамида,Право,194.2818690232417,1,Пирамида,Право,80.90888555955831,Нет
1,Куб,Лево,358.17788015123904,1,Сфера,Право,137.20560880087461,Нет
1,Сфера,Лево,310.1421519263994,1,Сфера,Вперед,168.6515351531048,Нет
1,Пирамида,Назад,18.164394749422442,1,Куб,Назад,204.48307615823228,Да
1,Куб,Право,194.73274089247235,1,Сфера,Вперед,317.15400308958493,Нет
0,Куб,Право,251.4843961165725,0,Сфера,Назад,45.62185576876488,Да
1,Сфера,Лево,21.3749990495316,1,Пирамида,Назад,265.9530655655916,Да
0,Пирамида,Лево,76.51457210106126,0,Пирамида,Назад,159.72972888277005,Да
1,Пирамида,Право,154.21724358679282,0,Сфера,Вперед,161.60374634179618,Нет
0,Пирамида,Назад,176.5842979833523,1,Куб,Вперед,45.67676555962648,Нет
0,Пирамида,Лево,75.2929719290084,0,Сфера,Вперед,354.45880912726216,Нет
0,Пирамида,Право,325.2661199560738,0,Куб,Лево,166.79097162171988,Да
1,Сфера,Вперед,341.1576244928661,1,Сфера,Лево,144.00508806784163,Нет
0,Сфера,Лево,10.778752973427634,1,Куб,Право,210.90288118716342,Нет
0,Пирамида,Назад,256.2250437485263,1,Сфера,Назад,29.200258655440912,Нет
0,Сфера,Право,307.79924918222923,0,Пирамида,Вперед,159.66614604631042,Да
0,Сфера,Лево,28.997979634946958,1,Пирамида,Вперед,84.44301126170757,Да
1,Пирамида,Назад,189.60352422380106,1,Пирамида,Назад,330.38689495144115,Да
0,Сфера,Назад,105.7742153738774,0,Пирамида,Назад,342.8219187599326,Да
0,Куб,Назад,303.07231513021526,1,Куб,Лево,121.21480882896738,Да
1,Сфера,Назад,104.68801057432916,0,Сфера,Право,209.73895095832378,Нет
1,Пирамида,Вперед,168.05688275596162,0,Куб,Право,357.48128262794467,Нет
0,Сфера,Назад,268.5607455421669,1,Куб,Назад,237.46664318222548,Нет
1,Пирамида,Назад,358.10608839042766,1,Пирамида,Назад,149.26980912738088,Да
0,Сфера,Лево,93.62732586159733,1,Пирамида,Назад,351.32931477485687,Нет
0,Куб,Назад,307.86884617747324,1,Куб,Лево,276.3803403722935,Да
1,Пирамида,Право,295.82143155754414,1,Пирамида,Вперед,191.63866227618192,Нет
1,Куб,Назад,80.22696669880324,1,Сфера,Право,269.38564955332583,Да
1,Сфера,Назад,323.6257500139195,0,Сфера,Назад,243.33252974108595,Да
1,Сфера,Право,333.90537934177945,1,Куб,Право,265.14196864360525,Да
0,Куб,Назад,3.7471397512938642,1,Сфера,Назад,159.1085947752984,Нет
0,Пирамида,Право,92.85069606037267,0,Куб,Назад,82.24591539028637,Да
1,Куб,Лево,32.38681541116908,1,Пирамида,Право,229.56298866764487,Нет
1,Пирамида,Вперед,272.8983013030324,1,Куб,Вперед,73.38597682163493,Нет
0,Куб,Право,253.8488968754561,1,Пирамида,Право,140.7190606588594,Да
0,Куб,Лево,131.83030454406307,1,Куб,Назад,153.7884573144607,Нет
1,Сфера,Лево,293.1815439890719,0,Куб,Вперед,345.9552564231812,Нет
1,Сфера,Вперед,284.12255374810394,0,Куб,Вперед,355.9044466045295,Нет
0,Сфера,Вперед,274.0145256675711,0,Пирамида,Лево,73.97245739348423,Да
0,Сфера,Назад,332.2845194061907,0,Пирамида,Вперед,85.3883623875871,Да
0,Пирамида,Лево,6.474949128797283,0,Куб,Лево,101.45288275484698,Нет
1,Сфера,Лево,58.601503793960724,1,Пирамида,Право,173.25578321919951,Нет
1,Пирамида,Право,37.891793572163174,0,Пирамида,Назад,219.49083204351965,Да
1,Куб,Вперед,176.26538266913002,1,Сфера,Лево,165.1623760926932,Нет
1,Сфера,Вперед,190.12043419458465,0,Пирамида,Лево,208.65185123512927,Да
0,Сфера,Лево,254.2539886144493,0,Куб,Право,190.50322062558894,Да
1,Пирамида,Лево,120.54038290220338,0,Пирамида,Назад,219.0238135388901,Нет
0,Куб,Лево,74.298941797042,0,Сфера,Назад,103.01275923435462,Да
1,Пирамида,Лево,158.95589896155013,1,Куб,Право,276.41636948448337,Нет
0,Куб,Вперед,141.36576775191642,1,Куб,Право,210.24674480083215,Да
1,Сфера,Вперед,123.66163520865801,0,Пирамида,Вперед,339.85708592970747,Да
1,Пирамида,Право,4.952771698191216,1,Куб,Вперед,12.349463059875848,Нет
1,Куб,Вперед,192.38040514442378,1,Сфера,Вперед,97.39619802556165,Нет
0,Сфера,Назад,55.048257567782784,0,Куб,Вперед,18.058286664146696,Нет
0,Пирамида,Назад,266.5949272237946,0,Сфера,Вперед,298.86237615177873,Нет
0,Куб,Вперед,324.75344491787286,0,Сфера,Назад,140.86533650186004,Да
1,Пирамида,Лево,347.20522995084025,0,Пирамида,Назад,296.56795627482666,Нет
0,Сфера,Лево,243.02489013058064,0,Сфера,Вперед,289.3308209780623,Нет
1,Куб,Вперед,152.45080832469142,0,Сфера,Вперед,289.0742720116899,Нет
0,Куб,Право,100.07948176934778,1,Пирамида,Назад,206.49731731833626,Да
1,Сфера,Назад,307.46325080584984,1,Сфера,Назад,37.52721175681301,Да
1,Пирамида,Лево,356.36269226877766,0,Сфера,Вперед,287.3687453299735,Да
0,Пирамида,Лево,253.11675159768316,0,Пирамида,Вперед,34.3555748112841,Да
0,Пирамида,Назад,328.03540245523084,1,Пирамида,Назад,51.18730223047153,Да
0,Пирамида,Назад,109.5284121129247,0,Пирамида,Лево,115.12988587578792,Да
0,Пирамида,Вперед,180.61082465694378,0,Сфера,Лево,120.31181693729347,Нет
0,Куб,Лево,104.22244743152123,0,Пирамида,Назад,110.26936629520043,Да
0,Куб,Право,295.2660860859265,0,Сфера,Лево,289.88919571494336,Да
0,Сфера,Лево,239.44689623773277,0,Пирамида,Право,71.13831368337769,Да
0,Сфера,Вперед,255.64549101389076,1,Сфера,Вперед,341.6945224422019,Нет
1,Пирамида,Лево,165.97599002099116,1,Куб,Лево,194.69408716330787,Да
1,Пирамида,Право,32.93026474599659,0,Сфера,Назад,298.45540188473973,Нет
1,Пирамида,Право,324.53187121089263,0,Сфера,Вперед,344.0118225598183,Да
1,Куб,Назад,41.276945857700184,1,Сфера,Право,331.1076967092097,Нет
1,Сфера,Право,100.2094608417459,1,Куб,Право,60.31145325716315,Да
1,Пирамида,Право,348.6524152186242,1,Куб,Назад,181.38175859475803,Да
1,Сфера,Назад,228.89339043905105,1,Сфера,Лево,213.90380695422516,Нет
0,Куб,Лево,34.42953329402795,0,Сфера,Вперед,252.530819250881,Нет
0,Куб,Вперед,313.03026679573264,1,Сфера,Назад,259.65291389812234,Нет
1,Куб,Лево,180.86905163577654,1,Куб,Лево,80.33143672441892,Да
0,Сфера,Лево,184.4638899930434,0,Куб,Вперед,46.98963512706091,Да
1,Пирамида,Право,16.985807137715145,0,Сфера,Право,270.4744725142304,Нет
0,Сфера,Назад,341.30366112850277,1,Пирамида,Назад,158.83369104201375,Нет
1,Пирамида,Назад,150.60158879963106,0,Куб,Право,61.11642445248898,Да
0,Пирамида,Назад,225.41190843283698,0,Сфера,Вперед,129.02442862534707,Нет
1,Куб,Право,235.5717511632054,0,Сфера,Лево,233.1975481912612,Нет
1,Сфера,Назад,272.3761481508225,0,Куб,Право,40.06434141521298,Да
0,Пирамида,Лево,107.92778891959159,1,Куб,Назад,154.99970015895383,Нет
1,Куб,Назад,305.3698243418607,1,Пирамида,Назад,295.31726184378033,Нет
1,Сфера,Право,243.77439540873553,0,Куб,Назад,270.44846983535393,Нет
0,Пирамида,Назад,10.234475333114727,0,Сфера,Лево,100.02101291197435,Да
0,Куб,Назад,18.805350757754216,0,Пирамида,Вперед,355.1727244643216,Нет
