Объект1_Бинарный,Объект1_Форма,Объект1_Направление,Объект1_Угол,Объект2_Бинарный,Объект2_Форма,Объект2_Направление,Объект2_Угол,Коллизия
1,Пирамида,Вперед,198.0091383850115,0,Пирамида,Назад,123.11378728098502,Да
1,Сфера,Вперед,192.60943649455953,1,Пирамида,Право,148.38777910846167,Да
0,Пирамида,Вперед,330.74684465773396,0,Пирамида,Вперед,335.0418556950544,Да
0,Куб,Вперед,149.45132010966057,1,Пирамида,Вперед,297.9177670637868,Нет
1,Пирамида,Вперед,97.72254775596014,0,Куб,Лево,128.64134273824158,Да
1,Сфера,Лево,120.1683853174557,1,Пирамида,Вперед,263.26044771307926,Нет
1,Пирамида,Вперед,179.4904480772487,0,Сфера,Вперед,199.009659076777,Нет
0,Куб,Право,326.42964786808466,0,Сфера,Вперед,103.23232426194102,Нет
0,Пирамида,Вперед,235.74528236705746,0,Пирамида,Назад,176.1774011409204,Да
0,Куб,Лево,27.69690486762218,0,Пирамида,Назад,129.47838302106896,Нет
0,Куб,Назад,39.07796291582612,1,Пирамида,Право,145.84388076439367,Нет
1,Пирамида,Вперед,178.77914396830954,1,Сфера,Право,132.45104064341888,Нет
0,Сфера,Назад,145.71063115380048,1,Сфера,Лево,135.76785146529977,Нет
1,Пирамида,Право,140.26286919638835,1,Сфера,Лево,291.97005812225774,Нет
1,Сфера,Назад,58.883529903507494,1,Куб,Право,47.520821771429745,Нет
1,Пирамида,Назад,120.69485995309122,1,Пирамида,Право,116.94522318542104,Да
0,Куб,Вперед,146.33280271160237,1,Пирамида,Лево,21.45813288925197,Нет
0,Сфера,Право,300.5143900701085,0,Куб,Назад,300.19342443775764,Нет
1,Куб,Лево,242.76343796324525,1,Куб,Назад,170.60102459461123,Нет
0,Пирамида,Лево,185.9275311781909,0,Куб,Назад,64.77577048017928,Да
1,Пирамида,Лево,242.07511639730015,0,Куб,Право,111.70978410433008,Да
0,Пирамида,Лево,274.5613685970093,0,Пирамида,Лево,17.197930313945072,Нет
0,Сфера,Вперед,303.7130693009881,0,Куб,Назад,326.91817800115297,Нет
0,Сфера,Лево,106.94872276178798,0,Куб,Назад,320.2189537453983,Да
1,Куб,Лево,172.19580030052543,0,Пирамида,Право,356.48325906169043,Да
0,Куб,Назад,201.17298061681905,0,Сфера,Вперед,182.06934539769554,Нет
1,Куб,Назад,78.53498065012093,1,Пирамида,Вперед,127.543336360791,Да
1,Пирамида,Лево,13.308388221329936,1,Куб,Право,121.29964924191225,Нет
0,Пирамида,Право,113.4368106973444,0,Куб,Назад,211.65819366732327,Да
0,Сфера,Право,139.20512630678056,0,Куб,Назад,223.10960688364455,Нет
0,Пирамида,Назад,100.9751750588122,0,Куб,Право,313.23357873453546,Да
0,Пирамида,Право,91.61925537605056,0,Куб,Лево,256.11345666007514,Да
0,Пирамида,Назад,251.13114109188362,1,Сфера,Лево,127.44347508642002,Да
0,Сфера,Право,300.23480767315084,1,Сфера,Лево,331.34937144985804,Нет
1,Сфера,Право,83.31889068196206,1,Сфера,Лево,182.86011867569317,Да
0,Сфера,Назад,238.0196748334276,1,Пирамида,Лево,23.73158273849001,Да
1,Пирамида,Назад,302.7540146749707,1,Пирамида,Вперед,235.3170657609767,Да
0,Сфера,Лево,97.14326223072277,1,Куб,Назад,126.26763229895657,Нет
1,Пирамида,Лево,214.34070634170115,1,Сфера,Вперед,76.05977718363417,Нет
1,Пирамида,Право,170.15963890098115,1,Куб,Лево,322.71059731671454,Да
1,Сфера,Вперед,231.79644324801137,0,Пирамида,Вперед,294.72832798361276,Нет
0,Куб,Вперед,268.3186903555766,0,Куб,Вперед,255.12101074970872,Да
0,Сфера,Право,168.57794408702046,0,Сфера,Лево,133.55840453898563,Нет
0,Сфера,Лево,162.39019761388505,0,Пирамида,Лево,346.82361639506433,Да
1,Куб,Вперед,64.45630803757689,1,Сфера,Назад,72.26699862460653,Нет
0,Куб,Право,189.2521323706977,0,Куб,Назад,55.88381203826083,Да
0,Пирамида,Лево,195.29227563790164,0,Пирамида,Вперед,240.02183054572828,Нет
0,Пирамида,Назад,329.47940816412074,1,Куб,Назад,48.412568327235206,Да
0,Сфера,Лево,65.10257504800214,1,Куб,Вперед,261.8283545133034,Нет
1,Куб,Назад,41.31379830392851,0,Сфера,Вперед,216.22751131215497,Да
0,Сфера,Вперед,57.22207886123304,1,Пирамида,Право,3.520152018055862,Да
0,Куб,Вперед,285.03105931396095,0,Пирамида,Лево,261.1017955712071,Нет
1,Сфера,Лево,313.92313034137305,0,Куб,Лево,106.4649898053972,Да
0,Куб,Право,67.20340883262273,0,Пирамида,Назад,311.4222944828472,Да
0,Сфера,Право,146.40630824268584,1,Пирамида,Право,342.83503310784783,Да
0,Сфера,Лево,33.1192094662363,1,Пирамида,Лево,243.09876598824818,Да
0,Пирамида,Право,253.2701721441713,1,Сфера,Лево,259.28583038289383,Нет
0,Куб,Назад,220.33301105127885,0,Сфера,Лево,69.99452255647756,Нет
1,Пирамида,Лево,81.76632702964774,1,Куб,Вперед,148.68373328488872,Да
1,Куб,Право,149.5690932578215,0,Куб,Назад,309.24772390508275,Да
1,Куб,Лево,302.6616973604126,1,Куб,Лево,82.99724009047051,Да
1,Сфера,Право,191.50438013314815,0,Сфера,Вперед,36.43167890007949,Нет
0,Куб,Вперед,186.1341911626764,1,Куб,Вперед,119.5236910419179,Да
1,Пирамида,Лево,171.8560962753823,1,Пирамида,Назад,85.90140688435214,Да
0,Сфера,Вперед,350.9980911531838,0,Сфера,Вперед,104.60540532650109,Да
0,Пирамида,Право,97.57364423738485,0,Куб,Лево,306.1073925036169,Да
1,Сфера,Право,331.07160713777836,0,Сфера,Вперед,249.2105413908397,Нет
0,Куб,Право,186.80573651284556,0,Пирамида,Назад,222.17138930576812,Да
0,Сфера,Вперед,319.9122137129699,0,Сфера,Вперед,345.2315662109984,Нет
1,Куб,Назад,107.94654679282652,1,Сфера,Назад,51.37041524312225,Нет
0,Сфера,Вперед,61.65169896749613,1,Пирамида,Право,106.22482690891276,Нет
1,Куб,Лево,292.0178619018997,1,Куб,Вперед,67.39760839456785,Нет
0,Пирамида,Лево,81.45291079058515,0,Сфера,Лево,241.223483254149,Да
1,Пирамида,Лево,101.30220737568852,1,Сфера,Лево,89.51636907772345,Да
1,Куб,Вперед,91.49391234590485,1,Куб,Вперед,74.21058185544098,Да
1,Пирамида,Вперед,51.95437635618457,1,Сфера,Лево,145.6647799938046,Да
0,Куб,Вперед,333.05496977333905,0,Пирамида,Вперед,273.1539606143849,Нет
1,Куб,Вперед,6.174736758149009,1,Куб,Право,47.45525573052178,Нет
1,Пирамида,Лево,347.10587736163944,1,Пирамида,Лево,197.32648047629905,Нет
1,Пирамида,Право,8.485797033697953,0,Сфера,Назад,112.33715491121043,Да
0,Куб,Лево,314.90471789992233,0,Куб,Вперед,268.01376210157196,Нет
1,Сфера,Вперед,71.79033101805997,1,Сфера,Лево,352.1007471206436,Да
1,Пирамида,Право,221.9837507174852,1,Куб,Вперед,132.03566847600072,Да
0,Пирамида,Вперед,241.05907254567995,1,Сфера,Назад,302.68930429387376,Да
0,Куб,Вперед,261.6596949151807,0,Куб,Право,37.90329254729806,Да
1,Куб,Право,96.24308855516925,0,Сфера,Вперед,159.9704906401115,Да
0,Сфера,Назад,332.7759450282539,1,Сфера,Лево,57.61220551094156,Да
0,Куб,Лево,45.803312797536336,1,Сфера,Назад,134.30686684002688,Да
0,Сфера,Лево,224.17829374488502,0,Сфера,Вперед,253.29392644724885,Нет
0,Куб,Назад,227.98691746350855,0,Куб,Назад,69.1550057588454,Нет
0,Куб,Назад,264.7413335013196,1,Пирамида,Лево,27.717108399308096,Да
1,Пирамида,Вперед,2.5080367365310607,1,Пирамида,Вперед,271.05057348421803,Да
0,Пирамида,Лево,108.57446894092728,0,Пирамида,Назад,111.09646675839605,Нет
1,Куб,Право,2.474626099243671,0,Куб,Вперед,133.1239375337281,Нет
0,Пирамида,Право,67.78317871348527,0,Пирамида,Вперед,272.6721716927997,Да
1,Пирамида,Назад,230.96915081232564,0,Куб,Вперед,103.97949732210971,Нет
1,Куб,Лево,5.483579962957847,1,Пирамида,Право,261.65247061488344,Нет
1,Пирамида,Право,198.21845431538253,0,Сфера,Право,254.60537619051715,Нет
1,Сфера,Лево,143.25812527197917,0,Куб,Право,209.3341667053158,Да
0,Куб,Вперед,172.90097225502697,1,Куб,Вперед,44.279129466339285,Нет
0,Куб,Лево,103.17887624192458,0,Сфера,Право,42.68021458311043,Да
1,Куб,Назад,21.115136005526,1,Куб,Назад,326.7931966896412,Да
0,Пирамида,Назад,161.03598066553843,1,Пирамида,Вперед,256.93914875529543,Да
1,Куб,Назад,279.31981354828883,1,Сфера,Лево,328.96766110171677,Да
1,Сфера,Вперед,355.95162834015014,1,Пирамида,Лево,357.8911947498209,Да
1,Сфера,Назад,134.55600661469572,1,Куб,Назад,316.6269613666158,Нет
0,Пирамида,Право,209.35078212638032,0,Пирамида,Лево,226.43784740944113,Нет
1,Куб,Право,200.1769515458481,0,Пирамида,Право,303.3798082233223,Да
0,Пирамида,Право,197.42299866040432,1,Пирамида,Вперед,308.24411296557327,Да
1,Пирамида,Вперед,344.9013663484187,0,Сфера,Вперед,222.22740006755416,Да
0,Пирамида,Вперед,322.13218153216314,1,Пирамида,Лево,81.01320423350663,Нет
0,Сфера,Вперед,322.0654043561414,1,Куб,Лево,159.8720882763033,Да
0,Куб,Назад,329.1503201314688,1,Куб,Назад,221.3835248389836,Да
1,Сфера,Право,237.69290408623428,1,Куб,Лево,18.8046461310418,Нет
1,Сфера,Назад,106.33668468831104,0,Куб,Лево,164.6747250455509,Да
0,Куб,Вперед,89.90269532959275,0,Сфера,Право,139.12142876616716,Да
1,Пирамида,Назад,224.9482309469922,1,Сфера,Право,277.5952834171041,Да
1,Пирамида,Лево,30.68586743245441,0,Пирамида,Право,230.1521574482784,Да
0,Пирамида,Право,285.9999367457068,0,Куб,Право,271.6625680052806,Да
0,Пирамида,Вперед,347.5810622262285,1,Куб,Назад,49.839628138679316,Да
0,Сфера,Вперед,45.188019140844546,0,Пирамида,Право,223.5690883715706,Да
0,Куб,Право,50.30223221115087,0,Пирамида,Вперед,247.29029251056858,Да
0,Пирамида,Лево,108.31627947446358,1,Сфера,Вперед,90.25363315012119,Да
1,Пирамида,Вперед,293.3604424801134,1,Пирамида,Право,179.1472134081193,Да
1,Сфера,Право,52.48618552477347,0,Сфера,Лево,68.27305685959502,Да
0,Сфера,Вперед,134.15746093192942,0,Куб,Вперед,242.93138294806553,Нет
1,Пирамида,Лево,223.03965155846657,0,Пирамида,Вперед,84.36978021024748,Нет
0,Сфера,Назад,275.61112904317145,0,Пирамида,Вперед,334.8979121305424,Да
0,Пирамида,Право,268.7992013047003,1,Сфера,Право,56.53929730748641,Нет
0,Куб,Лево,176.46136142864836,0,Куб,Назад,73.75561214289574,Да
1,Пирамида,Назад,55.741663225395826,1,Сфера,Право,127.35620122145782,Да
0,Пирамида,Право,190.5238150260419,0,Сфера,Лево,194.4143205325063,Да
0,Пирамида,Лево,262.06776116270777,1,Сфера,Вперед,119.3642810208127,Да
1,Сфера,Назад,18.75071723169677,1,Сфера,Вперед,67.34473056466426,Нет
0,Куб,Право,332.5719531657583,1,Куб,Лево,292.5919203480196,Нет
1,Пирамида,Право,293.61471436330555,0,Сфера,Право,121.07121045373064,Нет
1,Сфера,Право,23.49726472324718,0,Сфера,Лево,342.4739305778179,Нет
1,Пирамида,Право,51.847187607606465,1,Куб,Вперед,343.05354025537406,Нет
0,Сфера,Право,266.0957905232675,0,Куб,Назад,302.3720704631468,Нет
0,Пирамида,Вперед,138.36897688498934,1,Куб,Вперед,72.93253990592937,Да
1,Сфера,Право,61.89578952617113,0,Куб,Лево,38.404089414712985,Да
1,Куб,Вперед,231.95321316375987,1,Пирамида,Право,292.45055174228565,Да
0,Пирамида,Вперед,345.8898271685695,1,Пирамида,Назад,177.4650323714913,Нет
0,Куб,Лево,114.79780621700766,1,Куб,Назад,49.8191359493933,Да
0,Сфера,Лево,133.6056446770771,1,Сфера,Лево,20.906494874638177,Да
0,Сфера,Лево,247.6164275282106,0,Куб,Назад,242.20462657778015,Да
0,Куб,Назад,36.89202707496659,1,Куб,Право,208.35673720198093,Нет
0,Сфера,Назад,300.76935177777375,0,Куб,Право,249.1645517584071,Да
0,Куб,Лево,72.60525922013838,0,Сфера,Лево,242.59585798705876,Да
1,Куб,Назад,63.77364048610116,0,Пирамида,Назад,182.47474458219875,Да
1,Пирамида,Лево,203.8747529088533,1,Пирамида,Назад,244.33821654999537,Нет
1,Пирамида,Лево,78.68894962815571,0,Пирамида,Право,43.344612619993875,Нет
0,Куб,Право,258.46951894796507,1,Пирамида,Лево,193.12699760766577,Нет
0,Сфера,Право,305.8158453241806,0,Куб,Назад,176.04710266405272,Нет
1,Сфера,Право,353.3013932877253,1,Пирамида,Право,194.32832287530954,Да
0,Куб,Вперед,7.072914372225743,1,Куб,Вперед,231.35785665005093,Да
1,Сфера,Вперед,193.8434907292569,0,Куб,Право,334.48441756516917,Нет
0,Пирамида,Лево,357.72372766609067,0,Пирамида,Вперед,23.4001443234678,Да
0,Пирамида,Вперед,134.27852700883923,0,Сфера,Право,43.220181259264606,Да
1,Сфера,Вперед,309.76512007654856,1,Куб,Лево,19.03874337945945,Да
0,Пирамида,Назад,90.78294744864934,0,Сфера,Вперед,33.611498964336775,Нет
1,Пирамида,Лево,60.37101118814219,1,Куб,Лево,271.78187078692997,Да
1,Пирамида,Лево,282.02839014975604,0,Пирамида,Право,203.47688968998077,Да
0,Сфера,Назад,41.99944228525418,0,Пирамида,Право,134.401666002938,Нет
0,Пирамида,Лево,32.88628891283431,0,Сфера,Лево,271.25898202271713,Да
0,Куб,Лево,269.3810816102789,1,Сфера,Назад,271.21880392089173,Нет
1,Куб,Вперед,139.115510571779,1,Куб,Лево,301.9529251349632,Нет
0,Пирамида,Право,214.80141469039364,1,Пирамида,Вперед,62.89353274506742,Да
1,Куб,Вперед,215.74400327857728,1,Сфера,Вперед,274.7847453627405,Нет
0,Куб,Лево,210.38608812952563,1,Сфера,Лево,28.155244855646757,Нет
1,Куб,Право,287.53866736459815,1,Пирамида,Право,71.2121769569033,Да
0,Сфера,Вперед,148.17992347189943,0,Сфера,Вперед,138.27543987856887,Да
1,Куб,Право,38.250761738522606,0,Пирамида,Лево,132.00563532144454,Да
1,Куб,Лево,213.6878005548287,0,Сфера,Лево,118.7937284270957,Нет
0,Куб,Вперед,260.03994116621203,0,Сфера,Лево,185.28816896585838,Да
0,Пирамида,Вперед,167.73132254649755,1,Пирамида,Лево,1.5669758832382064,Нет
1,Сфера,Назад,150.85019641928346,1,Пирамида,Назад,221.7349425191747,Нет
0,Сфера,Назад,210.79837572678952,0,Сфера,Право,137.15762993757272,Нет
0,Пирамида,Лево,91.56515619268592,0,Куб,Вперед,95.36154912700613,Нет
0,Пирамида,Назад,15.927981332216671,1,Пирамида,Вперед,150.1928450579901,Нет
1,Пирамида,Лево,220.78226751202192,1,Куб,Назад,248.7804208536469,Нет
0,Куб,Право,258.1140534172817,1,Сфера,Право,36.059915268614276,Да
1,Сфера,Вперед,187.90017976869657,0,Пирамида,Лево,266.3151661523931,Да
0,Куб,Лево,64.51085265555687,1,Куб,Назад,178.36088696132435,Да
1,Сфера,Назад,67.25721333645699,0,Куб,Вперед,277.42989503224413,Да
0,Куб,Вперед,162.19979247586113,0,Куб,Назад,319.9338669511368,Нет
1,Пирамида,Лево,285.07999530701153,0,Сфера,Назад,187.23964091121564,Нет
0,Сфера,Назад,32.66616181182639,0,Пирамида,Назад,82.5303512277191,Да
1,Сфера,Право,251.89804402309056,1,Сфера,Право,82.04500289635824,Да
0,Пирамида,Вперед,227.22853830101565,1,Пирамида,Назад,128.02660964130592,Да
1,Сфера,Право,208.566448206173,0,Сфера,Вперед,178.42350033925152,Да
1,Куб,Назад,312.337189143308,1,Пирамида,Право,349.8668298344072,Да
1,Куб,Лево,322.2623248965975,1,Сфера,Лево,332.99008173109127,Да
0,Куб,Вперед,173.99811069300614,0,Пирамида,Вперед,323.6781886647514,Да
0,Куб,Назад,39.71021865359902,0,Сфера,Назад,116.05432659821325,Нет
0,Сфера,Право,174.49128399464044,1,Сфера,Назад,262.7243055223531,Нет
1,Пирамида,Назад,66.63514577546431,1,Сфера,Назад,151.08559062084117,Нет
0,Пирамида,Лево,263.4262549952195,1,Пирамида,Право,156.0465080697774,Нет
0,Сфера,Вперед,261.0193757484795,1,Пирамида,Право,206.67602255517593,Да
1,Куб,Лево,83.02101277264683,1,Куб,Вперед,103.81622482045036,Нет
1,Пирамида,Вперед,231.83189371918246,0,Сфера,Право,105.73797623606625,Да
1,Пирамида,Назад,221.73965624460917,1,Куб,Вперед,237.46886073149267,Да
0,Пирамида,Вперед,62.894488298403154,0,Пирамида,Вперед,175.53713522525246,Нет
0,Сфера,Вперед,112.3346042168125,0,Пирамида,Право,256.71852434311506,Да
1,Куб,Право,230.0622641213734,1,Пирамида,Назад,309.3254365571876,Нет
1,Пирамида,Вперед,33.935705126891726,0,Куб,Право,58.17509647258174,Да
1,Сфера,Право,283.520572824356,0,Сфера,Лево,236.41849356963746,Да
0,Куб,Вперед,134.65063092666583,1,Куб,Лево,151.37787704272637,Да
1,Сфера,Лево,103.61574540681822,0,Сфера,Лево,40.4767677944185,Да
0,Куб,Лево,150.31331539382737,1,Куб,Лево,323.5332303231881,Нет
1,Сфера,Лево,343.5838327196202,1,Куб,Лево,169.4427457635334,Да
0,Пирамида,Лево,191.46404305239278,0,Куб,Лево,293.35038264930296,Да
0,Пирамида,Лево,143.73192295292836,0,Куб,Лево,21.37712964064178,Да
0,Пирамида,Вперед,116.86046877128426,0,Сфера,Право,112.76390956353602,Да
0,Куб,Назад,332.73867808632565,0,Пирамида,Назад,356.3861532930159,Нет
0,Куб,Лево,111.94042440502638,0,Сфера,Право,32.09071405289649,Да
0,Куб,Вперед,226.21895961989372,1,Сфера,Право,189.030013090525,Нет
0,Пирамида,Вперед,288.8238793026577,0,Пирамида,Вперед,236.1582684475997,Да
1,Сфера,Назад,214.1185204955649,0,Пирамида,Назад,170.1088544359729,Нет
1,Пирамида,Право,4.922574606945376,1,Пирамида,Лево,329.82510413432965,Да
1,Пирамида,Назад,311.5059437206954,0,Сфера,Вперед,278.24163124455924,Нет
0,Сфера,Назад,117.94675539265869,0,Куб,Назад,142.65099477227895,Нет
1,Куб,Вперед,251.06139531420774,1,Пирамида,Вперед,354.06828945692723,Да
1,Сфера,Вперед,277.4198792434629,0,Сфера,Назад,62.08652885256832,Да
1,Пирамида,Вперед,210.79038568079397,0,Куб,Назад,257.5400139185717,Нет
1,Пирамида,Право,164.58161849469616,0,Пирамида,Вперед,106.63910379313994,Нет
1,Пирамида,Вперед,307.68954222219855,0,Пирамида,Назад,43.58502415841687,Нет
1,Сфера,Право,10.735299295379065,1,Пирамида,Вперед,88.17701863403389,Да
1,Сфера,Назад,218.94839766618404,0,Пирамида,Лево,172.16442196249673,Да
1,Куб,Назад,122.23925496188514,0,Сфера,Вперед,97.08725891064012,Да
1,Сфера,Право,130.9913640136992,1,Сфера,Вперед,213.82026183504286,Нет
0,Сфера,Назад,162.89316058800037,1,Куб,Право,168.69750921696408,Да
0,Сфера,Назад,84.74720448952995,1,Сфера,Лево,143.36380511989464,Да
0,Куб,Право,35.36947465135368,0,Куб,Право,162.57864036013606,Нет
0,Пирамида,Право,202.26116288224856,1,Пирамида,Назад,316.11352904026967,Нет
1,Куб,Лево,74.30624156345019,0,Пирамида,Право,98.21619047007982,Нет
1,Куб,Назад,98.15718348122937,0,Куб,Лево,278.35841903262906,Нет
1,Куб,Назад,333.37225857963443,0,Куб,Лево,261.3313142768772,Да
1,Куб,Лево,261.50190790064414,0,Куб,Вперед,283.2927656546158,Нет
0,Пирамида,Право,6.265596720386379,0,Пирамида,Вперед,60.05179787706746,Да
0,Куб,Лево,244.00311675408838,0,Куб,Вперед,282.9936948626478,Да
0,Куб,Лево,85.1055278256264,1,Куб,Назад,344.3453560535348,Нет
1,Куб,Назад,198.9531022678343,1,Куб,Лево,330.316896639766,Да
1,Куб,Лево,77.15859604445535,0,Куб,Лево,132.65805967735554,Нет
1,Пирамида,Лево,83.26853107557957,0,Сфера,Лево,192.31233699303277,Нет
0,Сфера,Право,204.8531222863044,1,Куб,Назад,6.880490519192453,Нет
1,Пирамида,Лево,251.45170553931086,1,Сфера,Назад,175.47987173003455,Нет
1,Пирамида,Назад,226.80629313999756,1,Сфера,Лево,337.1961510006822,Да
1,Сфера,Лево,63.27310876812735,0,Пирамида,Назад,201.72259743223563,Да
0,Пирамида,Право,39.29322976064165,1,Сфера,Право,72.52067635425168,Да
1,Сфера,Вперед,334.03778305957684,1,Куб,Право,328.34503888089654,Да
0,Сфера,Вперед,177.77093852245076,1,Сфера,Лево,152.3053077672016,Нет
1,Пирамида,Лево,192.5317932781815,0,Пирамида,Лево,161.1424575656504,Да
1,Пирамида,Назад,290.1162980040185,1,Сфера,Вперед,124.71639969446139,Да
1,Пирамида,Лево,228.33845171628917,1,Сфера,Назад,71.14465136097829,Да
1,Куб,Вперед,326.3080720339786,0,Пирамида,Право,356.99694764118607,Да
0,Пирамида,Право,212.57530416384094,0,Пирамида,Вперед,143.557078284811,Нет
1,Сфера,Вперед,342.4199663915694,0,Пирамида,Назад,256.54805403731126,Да
1,Куб,Лево,262.6769359339773,0,Сфера,Назад,111.54885440519487,Нет
1,Куб,Право,96.83614944498021,1,Сфера,Лево,142.01160302093828,Нет
0,Куб,Вперед,269.5846729266837,0,Сфера,Лево,236.8071526988945,Да
0,Пирамида,Назад,269.9571215350559,0,Куб,Назад,343.50389745204603,Нет
0,Сфера,Лево,191.71920190525887,1,Пирамида,Право,197.2386673820052,Да
0,Сфера,Лево,107.89452904652863,1,Сфера,Право,330.68192687958475,Да
0,Пирамида,Назад,81.81384865778229,0,Пирамида,Назад,226.10365539392387,Нет
1,Куб,Право,146.6998441795867,0,Куб,Вперед,248.5254422224426,Нет
1,Сфера,Вперед,178.68031085774754,0,Сфера,Лево,279.6389689792284,Да
0,Пирамида,Право,261.33951558342955,1,Куб,Вперед,309.25093107752105,Да
0,Пирамида,Право,234.4263879072103,0,Сфера,Назад,22.42622498211749,Да
1,Куб,Вперед,215.48120485882956,1,Сфера,Лево,34.48466944150021,Да
0,Куб,Вперед,198.74686641549897,1,Пирамида,Вперед,328.4176814316075,Нет
0,Пирамида,Право,35.34087163218209,0,Куб,Вперед,111.92762849412594,Да
0,Сфера,Лево,186.74739806713632,1,Куб,Назад,169.97974294944348,Нет
1,Пирамида,Лево,54.34395246912559,1,Куб,Назад,229.77210330051986,Да
0,Пирамида,Лево,223.20697394140245,0,Куб,Лево,101.14580296151715,Да
1,Сфера,Право,123.13882362733852,1,Пирамида,Право,91.98809080238664,Нет
1,Куб,Право,236.9564051882228,0,Куб,Лево,199.1908467837826,Да
0,Сфера,Назад,168.93630463625956,1,Пирамида,Назад,77.28532909037234,Нет
1,Куб,Назад,175.2770612383796,0,Сфера,Назад,163.21798487803466,Да
1,Куб,Право,50.22893033453101,1,Куб,Назад,255.69955035143545,Да
0,Куб,Назад,87.69904310881168,0,Сфера,Назад,129.354540016145,Да
1,Сфера,Лево,38.38855283490706,1,Пирамида,Лево,4.428454178817787,Нет
0,Пирамида,Лево,184.51662889526136,1,Сфера,Назад,104.03291893225996,Нет
0,Пирамида,Назад,4.3316278677013065,0,Сфера,Вперед,294.3166986484646,Да
0,Куб,Вперед,261.2738946601571,1,Пирамида,Назад,230.93851694494498,Нет
1,Пирамида,Вперед,259.59835387936715,0,Куб,Назад,70.84939893994543,Нет
0,Куб,Назад,333.9775206895844,1,Пирамида,Лево,315.7767292218928,Нет
0,Куб,Назад,300.6533655370427,0,Сфера,Право,201.44400960188648,Да
1,Сфера,Лево,315.62894640806866,0,Сфера,Назад,36.66070921965964,Нет
1,Сфера,Назад,98.29201005173321,1,Сфера,Назад,111.73570068844437,Нет
1,Сфера,Право,60.34553443424019,0,Куб,Право,52.18977711506991,Нет
1,Пирамида,Вперед,220.335830733894,1,Сфера,Право,67.4322807293345,Да
0,Пирамида,Право,218.77088197518856,1,Пирамида,Право,133.10608632142754,Да
0,Пирамида,Вперед,245.77392625855862,1,Сфера,Лево,90.00688618244986,Нет
1,Пирамида,Право,309.724045915609,0,Куб,Вперед,39.87031238488005,Да
1,Куб,Назад,205.38281418816015,1,Сфера,Вперед,201.34108572927101,Да
1,Куб,Право,210.1436395414469,0,Пирамида,Назад,54.40548810417798,Нет
1,Куб,Назад,171.32288496842915,1,Сфера,Назад,109.50674053828327,Нет
1,Пирамида,Лево,137.26745902661793,1,Куб,Право,258.9469022705508,Нет
0,Сфера,Вперед,74.67580883874902,0,Куб,Лево,313.7920956990631,Нет
0,Пирамида,Назад,59.38378374819101,0,Сфера,Вперед,240.21714560338265,Да
0,Сфера,Назад,236.37383419119908,0,Сфера,Вперед,214.60421682875634,Нет
1,Сфера,Право,21.04038485973635,0,Сфера,Право,124.17597865588351,Нет
1,Сфера,Лево,242.49584474128514,1,Сфера,Право,3.7664128876008007,Да
1,Пирамида,Назад,36.25641389737676,0,Куб,Назад,157.32153806924566,Нет
1,Сфера,Право,352.7924443855719,0,Куб,Назад,119.67846982255811,Да
0,Куб,Вперед,306.5224396774048,1,Куб,Назад,282.6499180073707,Да
0,Сфера,Право,282.24076237240234,1,Пирамида,Право,316.523800938043,Нет
1,Сфера,Право,253.69997944862806,0,Сфера,Вперед,169.63408684965435,Нет
